239108 3
0.051 1.186 6.928
0.375 -0.792 6.399
0.362 -5.829 5.801
0.345 3.628 5.534
0.327 2.763 5.269
0.366 1.076 5.81
0.22 1.085 5.258
0.458 1.191 6.456
0.371 -0.242 6.735
0.352 0.742 6.668
0.553 0.205 6.601
0.535 0.512 6.802
0.479 0.404 4.383
0.384 0.542 4.263
0.392 0.032 4.198
0.465 0.718 4.807
0.321 0.273 2.263
0.409 0.065 2.4
0.549 -0.957 6.727
0.421 -6.236 6.726
0.357 -7.499 6.801
0.342 2.221 6.063
0.336 2.575 6.199
0.294 0.404 4.929
0.31 0.843 5.47
0.351 0.915 6.278
0.43 0.812 6.668
0.387 0.171 6.266
0.417 0.677 6.004
0.52 0.443 6.6
0.479 0.034 6.131
0.422 -0.137 4.397
0.43 -0.171 4.936
0.57 0.07 6.213
0.444 0.887 5.465
0.499 0.096 6.008
0.383 -1.844 3.448
0.391 -4.693 3.051
0.368 -4.841 4.332
0.386 1.423 4.4
0.38 -0.002 4.332
0.373 -0.315 4.131
0.383 -0.886 4.332
0.48 1.499 5.676
0.699 0.169 5.925
0.584 -1.057 6.264
0.383 0.507 4.517
0.333 0.171 3.862
0.279 0.063 3.399
0.484 1.527 5.546
0.403 0.17 3.862
0.385 -0.443 4.2
0.455 0.205 4.601
0.384 2.51 3.123
0.363 1.586 2.856
0.472 1.011 4.811
0.384 1.635 5.849
0.261 0.673 5.129
0.26 0.44 4.803
0.261 0.984 4.668
0.271 -0.137 4.467
0.291 -0.035 4.534
0.305 0.615 2.922
0.187 0.437 2.061
0.15 0.479 0.859
0.211 0.404 2.073
0.381 0.17 4.625
0.183 -1.027 5.852
0.12 -5.41 5.065
0.141 3.927 4.262
0.14 2.055 3.26
0.189 1.764 3.263
0.245 0.779 4.068
0.246 0.948 3.728
0.233 0.745 3.197
0.221 0.441 2.996
0.236 0.884 3.401
0.234 0.137 3.064
0.305 0.336 4.206
0.479 0.375 6.804
0.281 0.164 6.853
0.2 0.41 6.723
0.154 0.513 6.802
0.093 0 6.201
0.098 -0.684 6.003
0.116 -5.618 6.064
0.091 -9.733 5.526
0.078 3.407 5.205
0.057 2.709 4.601
0.057 0.978 4.803
0.115 1.66 5.34
0.192 0.813 6.533
0.167 0.578 5.198
0.13 0.472 5.27
0.087 0.853 5.272
0.059 0.337 4.131
0.048 0.404 5.139
0.062 0.785 5.609
0.071 0.336 6.609
0.074 0 6.466
0.123 0.034 6.668
0.248 -0.171 6.921
0.248 -0.85 5.521
0.14 -5.855 4.796
0.107 1.289 3.19
0.115 0.199 3.53
0.099 -0.08 2.862
0.069 0.091 2.257
0.231 4.105 5.081
0.056 2.371 6.667
0.053 1.378 4.996
0.057 0.809 4.866
0 0.546 6.86
0.052 0.065 6.93
0.056 -6.012 6.995
0.031 1.631 6.13
0 1.799 6.802
0.338 0.778 6.665
0.269 0.136 5.6
0.274 0.607 5.944
0.219 1.958 6.198
0.188 1.386 5.998
0.176 1.115 5.87
0.181 0.784 5.402
0.169 0.847 5.071
0.149 0.269 4.265
0.156 -0.14 4.4
0.182 -0.14 3.93
0.385 -0.615 6.681
0.043 -1.014 5.329
0.223 -0.942 6.548
0.283 -0.741 6.074
0.32 -0.067 6.341
0.192 0.477 5.794
0.157 -2.287 5.136
0.449 3.84 6.601
0.397 3.459 6.481
0.365 0.301 5.945
0.328 0.606 5.542
0.416 0.575 5.877
0.501 0.472 6.666
0.43 0.17 5.736
0.464 -0.307 5.67
0.456 -0.239 5.266
0.191 -0.715 6.936
0.171 -0.408 6.735
0.139 0.039 6.198
0.14 -0.176 6.539
0.298 -0.382 6.399
0.196 -5.957 6.936
0.146 4.076 5.26
0.149 2.302 4.992
0.259 2.065 6.936
0.303 0.809 6.131
0.301 1.186 5.997
0.296 0.203 5.332
0.296 0.376 5.205
0.361 0.951 5.877
0.334 0.097 6.533
0.315 0.341 6.198
0.29 0.239 6.063
0.324 0.273 6.466
0.346 0.274 6.332
0.313 0.171 5.996
0.371 -0.447 6.063
0.002 -5.453 6.668
0.017 -9.743 6.063
0.009 4.242 6.002
0.023 3.348 5.735
0.059 0.903 5.937
0.13 0.919 6.071
0.052 0.269 5.203
0.041 -0.002 4.869
0.168 0.1 6.984
0.011 1.5 5.457
0.101 1.527 5.81
0.09 0.541 5.407
0.122 0.438 5.81
0.163 0.238 6.348
0.145 0.408 5.138
0.085 0.202 4.4
0.079 -0.137 4.668
0.08 -0.988 4.803
0.047 -1.869 4.4
0.029 -3.944 3.929
0.028 -7.442 3.594
0.013 -6.05 3.459
0.016 3.583 4.54
0.071 0.698 5.54
0 1.356 6.869
0 0.74 6.668
0 0.884 6.936
0 0 6.668
0 0.1 6.802
0 -0.646 6.792
0 -0.916 6.989
0 -0.646 6.802
0 -0.747 6.735
0 -0.535 6.802
0 -0.505 6.668
0 -0.546 6.936
0 0.546 6.729
0 -0.754 5.928
0 2.273 5.071
0 3.048 4.467
0 2.274 4.4
0.006 0.913 5.81
0.187 0.197 6.929
0.079 -1.708 5.996
0.146 -6.32 6.077
0.209 -5.085 6.28
0.047 2.336 6.994
0.084 2.037 6.868
0.098 1.325 6.802
0.104 1.05 6.802
0.068 0.915 6.333
0.048 0.506 5.937
0.035 0.444 5.938
0.064 0.301 6.213
0.108 0.478 6.477
0.013 -0.171 6.735
0 0.307 6.063
0.004 -0.034 6.737
0 -0.001 6.202
0 -0.649 6.34
0.002 -5.476 6.34
0 2.745 5.803
0 1.374 5.339
0 1.088 5.205
0.002 1.149 5.407
0.028 0.409 5.809
0 1.019 6.802
0 0.744 6.668
0 0.58 6.466
0 0.477 6.538
0 0.541 5.6
0 0.132 5.871
0 1.092 5.203
0 -0.034 4.937
0 0.405 4.735
0 -1.368 6.079
0 -6.472 6.853
0 3.377 6.667
0 3.173 6.533
0 1.248 6.802
0 1.32 6.601
0 1.291 6.201
0 0.232 5.802
0 0.954 5.467
0 0.61 5.003
0 0.302 4.668
0 0.615 4.668
0 0.714 4.601
0 0.408 5.407
0 -0.206 6.92
0 0.133 6.801
0 0.137 6.869
0 -0.755 6.332
0 -7.053 6.466
0 3.585 6.203
0 1.518 5.399
0 2.069 5.271
0 1.221 5.07
0 0.711 5.139
0 1.023 4.803
0 -0.448 4.4
0 0.912 4.131
0.014 0.409 5.206
0 0.304 6.727
0 0.238 6.802
0 -0.343 6.201
0 -0.546 6.069
0.001 -0.167 6.011
0 -0.955 5.877
0 -4.873 4.601
0 3.689 3.862
0 1.07 3.728
0 1.968 4.534
0 1.696 4.534
0 1.625 5.206
0 0.371 6.994
0 0.129 6.862
0 -0.034 6.735
0 0.036 6.399
0 -0.302 6.869
0 -0.029 6.928
0 0.782 5.927
0 1.022 6.668
0 -0.004 6.201
0 -0.143 5.735
0 -1.091 5.064
0 -2.932 5.071
0 -5.365 4.601
0 -4.635 4.87
0 -2.603 5.139
0 0.372 5.936
0 0.102 6.003
0 -0.034 6.936
0.022 -0.204 6.839
0 0.443 5.792
0 -0.068 5.539
0 -0.204 5.407
0 -0.034 5.206
0 -0.375 4.601
0 1.593 4.467
0 1.968 4.332
0 0.335 3.929
0 1.391 3.459
0 0.947 3.195
0 0.609 3.063
0 0.306 3.063
0 1.122 2.526
0 -0.138 2.526
0 0.505 4.072
0.006 0.614 5.542
0.023 0.439 6.122
0 -0.068 4.734
0 -0.038 4.467
0 -1.057 5.474
0 -5.341 4.332
0 0.375 3.929
0 0.669 4.332
0 0.134 3.862
0 -0.444 3.192
0 0.751 2.525
0 0.989 2.663
0 0.439 2.532
0 1.253 2.13
0 0.1 2.197
0 -1.705 3.205
0 -2.379 4.201
0.014 -1.077 6.268
0.001 -0.778 6.848
0 -0.307 5.386
0 -1.327 5.869
0 0.443 4.867
0 -0.149 4.735
0 2.747 4.534
0 3.327 4.265
0 0.567 4.265
0 0.271 3.929
0 -4.02 3.392
0 -1.081 3.529
0 -0.14 3.196
0 -2.123 3.399
0 -3.915 3.131
0 -1.921 3.198
0.005 3.202 4.071
0.181 1.451 6.348
0.014 1.66 6.194
0.016 -0.205 6.801
0.065 -2.207 6.803
0 -0.4 5.466
0 1.148 4.666
0 0.58 4.735
0.096 -0.513 6.885
0.009 -1.98 5.326
0 2.603 5.062
0 0.298 4.735
0 0.231 5.273
0 0.947 5.206
0 1.258 5.004
0 0.571 5.004
0 0.033 4.735
0 -0.198 4.467
0 -0.164 4.131
0 -0.682 3.661
0 -1.118 3.594
0 -0.743 4.132
0 -0.819 6.205
0 -0.814 6.061
0 -0.743 4.795
0 2.984 5.473
0 0 5.938
0 0.331 6.271
0 0.709 5.597
0 1.152 5.265
0 0.472 4.668
0 0.884 4.601
0 0.336 4.534
0 1.228 4.332
0 0.433 5.071
0.012 0.851 6.319
0 1.397 5.532
0 0.468 5.675
0 0.34 5.608
0 -1.439 4.87
0 -8.207 4.668
0 2.349 4.467
0 0.916 4.064
0 -1.475 3.728
0 -1.673 2.861
0 -0.232 2.459
0 -0.17 2.127
0 -0.434 1.794
0 -0.265 1.592
0 -0.812 2.332
0.018 -0.676 4.872
0 0.41 5.523
0 1.187 4.992
0 -0.254 4.534
0 -0.931 4.467
0 1.229 3.929
0.009 1.091 4.198
0.016 -1.23 3.661
0.007 -1.263 3.13
0.039 1.122 2.533
0.04 0.81 2.6
0.141 0.307 3.608
0.046 -0.41 0.383
0.068 -0.546 1.73
0.126 -0.3 2.944
0.226 -0.776 4.486
0.319 -1.118 6.81
0.09 -1.968 6.975
0 1.302 6.26
0 -0.21 5.8
0 1.569 6.474
0 -1.202 5.332
0 1.099 4.735
0 0.743 4.332
0 0.026 4.332
0 0.272 4.534
0.029 -0.518 4.467
0.067 -1.808 4.601
0.055 3.049 4.332
0.12 1.997 4.4
0.081 2.334 4.064
0.266 2.449 5.813
0.085 0.806 6.657
0 1.191 6.13
0 0.13 6.141
0 -0.002 6.142
0 -0.514 5.87
0 -0.88 4.997
0 0.894 4.869
0 0.985 4.803
0 0.097 5.406
0 0.576 5.269
0 -0.412 5.675
0 -1.983 5.8
0 -7.213 5.735
0 4.589 6.138
0.462 1.095 5.79
0.487 2.409 5.466
0.457 1.251 5.139
0.605 0.953 5.139
0.584 0.266 5.206
0.578 -1.503 5.206
0.67 -2.52 6.885
0.639 -1.591 6.005
0.579 -1.215 5.333
0.603 -1.077 6.337
0.627 -0.6 6.741
0.555 -0.061 6.405
0.448 0.069 3.861
0.312 0.744 6.853
0.246 -0.069 6.058
0.176 -2.181 4.655
0.193 1.562 4.198
0.126 1.496 2.72
0.155 0.874 1.861
0.147 0.03 1.124
0.159 0.003 -0.212
0.34 -0.135 -1.009
0.296 -0.304 -2.416
0.214 -0.305 -3.287
0.252 1.122 -2.875
0.282 0.06 -1.868
0.267 -0.27 -1.876
0.281 -0.305 -1.542
0.302 3.233 -1.077
0.375 0.679 0.666
0.386 -1.039 1.726
0.231 1.559 0.84
0.001 1.692 -0.165
0 1.249 -0.02
0 1.257 -0.02
0 0.471 0.114
0 -0.342 0.249
0 0.068 0.249
0 -0.068 1.122
0 0.615 0.719
0 0.102 0.181
0 -0.479 0.183
0 -7.738 0.523
0 2.369 1.996
0.001 1.658 3.071
0.015 1.013 3.67
0.046 1.054 4.534
0.036 1.389 3.929
0.093 0.268 4.467
0.175 0.51 5.474
0.258 -0.003 5.938
0.143 -2.391 4.389
0 0.567 2.786
0 -0.109 3.459
0.016 3.671 3.929
0.013 1.694 4.265
0 -1.945 4.6
0.044 -0.48 4.668
0.077 -1.746 5.533
0.031 1.652 5.392
0.03 1.76 5.463
0.007 0.644 5.064
0 -1.064 3.723
0 -2.373 3.726
0 -0.087 3.997
0 2.246 3.997
0 0.341 4.198
0 0.094 4.265
0 -0.614 4.198
0 -0.273 4.064
0 -0.58 3.594
0 -3.781 3.056
0 2.236 3.392
0 1.487 3.392
0 -0.548 3.459
0 -1.101 3.661
0 0.332 3.929
0 2.416 5.206
0 0 6.538
0.167 -3.203 6.981
0 0.342 6.26
0 1.319 5.795
0 1.086 5.734
0 -1.779 4.997
0 -0.168 3.996
0 -4.75 4.534
0 -3.194 3.795
0 -2.218 3.594
0 1.964 3.398
0.002 2.266 4.407
0 0.203 4.67
0.027 -0.151 5.206
0.043 -0.834 5.802
0.05 -1.909 6.466
0.036 -1.664 6.533
0.499 1.5 6.191
0.222 0.504 5.593
0.146 0.029 4.596
0.038 -0.206 3.459
0.05 -0.615 3.526
0.024 1.853 3.394
0.054 0.053 4.069
0.053 0 3.937
0.095 0.17 4.609
0.076 -0.375 4.4
0.087 -1.05 5.004
0.128 -0.709 5.273
0.244 0.684 6.322
0.051 0.101 5.059
0.094 0.307 5.54
0.172 1.29 6.818
0.12 0.336 6.332
0.17 0.502 6.466
0.189 -0.717 6.265
0.25 -1.871 6.198
0.447 2.307 6.198
0.366 3.946 5.862
0.328 2.399 5.459
0.169 1.388 5.39
0.002 0.129 4.792
0.009 0.717 4.735
0.104 -1.851 5.273
0.144 -7.181 5.542
0.131 5.233 4.534
0.174 2.761 5.004
0.16 2.676 4.668
0.189 1.354 4.332
0.172 1.087 3.997
0.17 0.915 4.332
0.166 0.887 4.199
0.136 0.541 3.796
0.247 0.438 4.87
0 0.786 6.067
0 0.644 5.272
0.012 0.27 5.34
0.018 0.678 4.534
0.093 0.14 4.467
0.216 -1.163 3.601
0.257 -4.128 3.802
0.175 -5.612 2.263
0.089 -6.109 1.794
0.115 3.761 2.134
0.121 1.4 1.798
0.099 -0.002 1.397
0.153 -0.213 3.009
0.229 -1.372 5.874
0.335 0.463 6.922
0 0.133 6.462
0 2.511 5.862
0 2.275 4.929
0 2.377 5.134
0 0.909 6.34
0 0.951 6.332
0 0 6.735
0 0.096 5.996
0 -2.731 5.661
0 -7.92 6.399
0 0.779 6.66
0 1.12 6.059
0 1.118 5.996
0.245 -0.281 5.668
0.195 0.027 5.803
0.218 0.675 6.466
0.133 -0.308 5.728
0.204 2.987 6.47
0.303 0.441 5.325
0.255 2.684 5.869
0.313 2.273 6.865
0.143 3.375 5.331
0.115 -0.243 5.071
0.065 0.533 4.668
0.008 0.265 3.795
0.012 -0.789 4.467
0.028 -1.729 4.467
0.07 -1.896 6.606
0 1.55 6.191
0 2.346 6.801
0 1.388 6.861
0 1.322 6.464
0 1.188 5.795
0 -0.45 5.996
0 -3.112 6.063
0 0.275 5.798
0 0.467 6.068
0 2.861 6.869
0 0.204 6.399
0 -1.11 6.134
0 0.296 5.869
0 3.17 5.534
0 1.221 5.737
0 -3.86 5.204
0 -6.577 6.073
0.005 2.442 6.996
0 0.289 6.135
0 1.19 5.6
0 0.436 6.802
0.001 0.337 6.601
0 2.074 5.597
0 0.471 5.198
0 -0.035 4.599
0 -1.195 4.668
0 -1.773 4.937
0 1.3 4.601
0.044 1.253 5.407
0 1.255 6.533
0 1.115 6.869
0.483 0.647 6.398
0.243 0.029 4.788
0.25 -3.788 4.931
0.635 1.86 6.802
0.633 -0.447 6.672
0.657 0.777 6.401
0.522 -0.07 5.467
0.482 1.591 5.668
0.193 0.878 6.791
0.071 0.614 6.466
0.043 1.811 6.399
0.002 -0.005 5.201
0 3.263 5.069
0 1.693 4.601
0 0.27 4.735
0 0.913 4.198
0 1.396 2.456
0 -0.209 2.928
0 -4.408 2.664
0 2.759 1.256
0 0.462 0.988
0 0 4.617
0.001 0 6.072
0.193 -1.024 6.735
0.137 2.175 6.942
0.067 0.707 6.405
0.006 -0.856 5.802
0.03 -1.504 6.01
0.054 -0.814 6.21
0.025 -0.3 6.52
0.013 0.003 6.198
0.021 -0.239 6.546
0.009 -0.408 6.071
0 -0.299 3.929
0 -0.335 3.661
0 0.844 3.862
0 1.798 4.669
0 1.255 4.601
0 0.982 4.87
0 1.124 5.004
0 1.32 4.467
0.038 0.95 6.21
0 0.301 6.199
0 0.409 5.339
0 0.238 6.409
0 -0.17 6.81
0 -4.303 6.387
0 3.602 5.79
0 0.554 5.937
0 1.392 5.671
0 0.812 6.146
0.26 1.188 5.986
0.085 -0.139 5.261
0.017 0.949 4.795
0.065 0.171 5.071
0.032 -2.974 4.332
0.036 -1.581 5.004
0 1.147 5.459
0 0.681 5.997
0 -5.774 5.668
0 2.687 5.735
0 2.129 5.668
0 0.126 6.988
0 1.015 6.991
0.186 0.443 6.338
0.109 0.034 5.877
0.179 0.41 6.348
0.113 -0.512 6.804
0.054 2.993 6.271
0 3.629 6.668
0 2.065 5.798
0 1.189 5.598
0 -0.009 6.474
0 -0.214 6.266
0 -1.729 5.944
0 -0.162 4.332
0 1.427 4.601
0 1.083 4.803
0 -0.208 3.795
0 -5.701 2.191
0 2.488 2.332
0 2.954 3.003
0 1.385 6.418
0.468 1.051 6.398
0.408 1.599 5.867
0.443 0.337 5.601
0.344 0.573 3.928
0.383 0.443 3.525
0 0.615 6.457
0 0.37 5.328
0 0.782 5.138
0 0.306 5.474
0 -0.24 6.012
0 -6.551 4.735
0 2.916 3.129
0 1.002 2.794
0.013 2.078 4.745
0 1.858 6.855
0 2.719 6.792
0 1.287 5.795
0 0.708 5.335
0.055 0.067 6.859
0 -2.681 6.797
0.004 -0.773 5.593
0 1.082 4.331
0 0.715 3.929
0 -0.139 3.801
0 -3.485 6.215
0 -7.211 6.532
0 -6.874 5.53
0 1.592 4.866
0 1.796 5.742
0 2.001 6.139
0 1.317 5.271
0 1.561 5.541
0 0.645 6.818
0.001 0.575 6.869
0.002 0.2 6.205
0.012 0.032 6.138
0.022 0.137 5.609
0.042 0.683 5.542
0.388 -0.068 5.592
0.372 -4.736 5.874
0.306 2.372 4.467
0.133 1.378 3.325
0.081 1.389 3.194
0.154 1.422 3.802
0.1 -0.993 3.399
0.146 -0.003 3.332
0.091 0.444 2.795
0.205 1.322 4.541
0.165 1.496 5.395
0.028 0.982 5.263
0.043 -0.787 5.743
0.094 -3.306 5.34
0.106 -7.382 5.407
0.159 1.828 5.071
0.216 -0.275 6.079
0.15 1.127 4.803
0.086 4.149 3.802
0.025 2.405 2.996
0.045 1.144 2.932
0.173 0.1 4.874
0.027 -0.107 6.197
0.027 0.027 6.877
0 -0.034 4.733
0 -1.122 3.459
0 -2.818 4.131
0 -4.756 3.259
0 -6.01 2.527
0 3.332 2.999
0 1.55 4.472
0 0.773 4.938
0.005 0.266 6.482
0.066 0.778 6.13
0 1.191 6.466
0 0.714 6.266
0 0.444 5.801
0 0.612 6.34
0 0.338 6.407
0 -0.786 5.937
0.008 -3.86 5.871
0 2.24 6.869
0 -0.044 6.74
0.01 -0.153 6.808
0 -0.416 6.869
0 3.339 6.136
0 -0.584 6.004
0 3.226 6.273
0.066 2.062 6.743
0.296 0.876 6.936
0.255 1.326 6.131
0.261 0.367 6.473
0.304 -0.479 6.339
0.007 -0.069 6.86
0 0.444 6.735
0 -1.468 6.399
0 -1.974 6.339
0 -0.805 6.138
0.015 -0.163 6.743
0.097 -3.002 6.933
0.024 1.323 6.601
0.023 -0.153 6.202
0 0.446 5.795
0 2.75 5.862
0 1.659 5.404
0 1.256 5.138
0 0.643 6.601
0 0.747 5.863
0 0.171 5.94
0 -1.333 5.198
0 -7.324 4.802
0 2.352 4.937
0 2.534 5.743
0 2.748 6.735
0 1.968 6.995
0 0.532 6.527
0 1.295 6.668
0 0.944 6.668
0 0.854 6.533
0.02 0.713 6.399
0.008 0.881 6.332
0.003 0.034 6.132
0.391 -1.196 6.545
0.407 -8.721 6.75
0.356 2.851 5.672
0.334 4.173 5.407
0.277 1.658 4.534
0.206 1.694 2.329
0.295 1.08 2.936
0.329 1.056 4.28
0.264 -0.179 6.936
0.402 0.743 6.668
0.369 0.102 6.399
0.358 0.889 6.006
0.481 0.065 6.814
0.459 -1.88 6.529
0.347 -8.004 4.524
0.514 2.992 6.347
0.524 3.125 6.184
0.512 1.988 6.802
0.454 1.289 6.063
0.424 -0.041 5.8
0.382 0.536 5.138
0.34 1.469 4.668
0.307 0.54 4.4
0.281 1.087 3.735
0.264 0.2 3.939
0.352 0.272 4.145
0.655 -1.196 5.727
0.461 -6.811 2.384
0.375 3.344 2.384
0.378 0.441 2.264
0.42 1.204 2.403
0.42 3.503 3.072
0.491 2.068 3.608
0.497 1.256 6.328
0.386 1.422 4.996
0.24 0.441 3.258
0.302 0.099 3.262
0.392 0.541 4.546
0.411 0.478 5.004
0.416 0.274 5.004
0.381 -1.162 4.332
0.362 -7.493 4.064
0.343 3.297 3.661
0.347 1.454 3.53
0.329 0.235 3.062
0.326 1.489 3.196
0.355 0.921 3.13
0.521 -1.266 6.011
0.184 -1.393 6.601
0.216 0.282 6.332
0.224 -0.341 5.332
0.197 -1.633 4.869
0.218 -2.724 4.668
0.235 -3.668 4.601
0.296 2.823 5.004
0.001 1.42 6.802
0.011 0.705 5.929
0.011 1.154 5.531
0.057 0.474 5.541
0.026 -0.205 5.004
0.039 -1.093 4.937
0.054 -1.769 4.534
0.08 -0.43 4.668
0.249 0.168 6.475
0.014 -0.652 6.668
0.037 -3.236 6.869
0.089 0.605 6.469
0.098 1.079 5.936
0.109 0.678 5.337
0.119 0.032 4.937
0.169 1.596 4.937
0.016 0.954 6.601
0.014 -0.277 6.802
0.01 -0.955 6.332
0.038 -0.883 5.802
0.044 -1.604 5.674
0.049 1.72 5.541
0.079 2.374 5.273
0.069 1.937 6.533
0.068 0.43 6.399
0.094 1.327 6.27
0.109 0.2 6.27
0.141 0.987 6.138
0.137 0.546 5.601
0.207 -0.546 5.669
0.145 0.137 6.265
0.201 -1.233 6.936
0.198 -6.677 6.063
0.219 2.03 6.205
0.234 1.894 5.937
0.231 1.491 5.471
0.327 0.645 6.011
0.311 1.12 6.997
0.27 0.472 6.933
0.26 0.784 6.668
0.282 0.507 6.538
0.282 0.714 6.004
0.29 0.136 5.94
0.291 -2.668 5.607
0.253 -6.396 5.004
0.288 3.689 5.206
0.449 1.554 6.743
0.285 1.66 6.332
0.308 1.223 6.333
0.287 0.773 5.668
0.358 0.511 6.209
0.387 0.649 6.273
0.435 0.061 6.676
0.468 0.577 6.54
0.51 0.238 6.272
0.417 -2.359 6.047
0.447 1.204 4.869
0.163 1.489 3.058
0.176 1.05 3.003
0.176 0.852 2.533
0.144 0.811 2
0.157 0.439 2.276
0.144 0.615 1.808
0.1 0.272 0.598
0.087 0.165 0.128
0.179 -2.118 1.539
0.229 1.903 1.674
0.184 2.103 1.669
0.378 0.432 2.144
0.457 0.409 6.227
0.708 0.642 6.669
0.644 -0.037 5.667
0.505 -1.028 3.592
0.446 2.409 1.652
0.322 1.965 0.254
0.35 1.694 0.597
0.42 1.355 1.741
0.585 0.573 2.48
0.535 0.033 5.326
0.493 -1.98 5.272
0.486 -3.571 4.198
0.645 -2.84 6.348
0.658 2.301 6.818
0.658 0.946 5.735
0.639 0.982 5.132
0.55 0.239 3.258
0.57 -0.785 3.938
0.378 -1.631 0.92
0.267 -0.3 -0.478
0.296 -0.652 -1.284
0.486 3.063 2.751
0.718 0.033 6.676
0.892 1.053 6.881
0.384 -1.507 3.087
0.382 2.363 2.11
0.327 3.566 0.786
0.309 1.285 1.466
0.296 1.387 1.874
0.302 0.574 1.13
0.272 0.338 0.934
0.254 0.917 0.665
0.262 0.443 0.598
0.236 -0.034 -0.074
0.228 0.479 0.128
0.188 -0.034 -0.948
0.188 -5.705 -0.812
0.182 7.384 -0.942
0.202 0.965 -0.941
0.322 -0.177 1.137
0.499 -0.843 3.999
0.456 -1.443 4.623
0.363 -0.334 1.379
0.23 0.198 0.516
0.305 0.273 1.405
0.224 -0.034 1.136
0.244 -0.239 1.735
0.236 1.826 1.398
0.202 0.947 0.927
0.199 1.194 0.598
0.188 0.882 0.329
0.181 -0.657 -0.007
0.168 0.093 -0.208
0.165 1.127 -0.208
0.15 0.956 -0.41
0.163 -3.312 -0.544
0.249 2.607 1.405
0.369 1.858 3.528
0.549 2.514 6.991
0.157 1.796 4.768
0.064 0.641 3.441
0.056 0.472 3.19
0.019 -0.205 2.465
0.025 -0.814 3.675
0.036 -0.915 2.998
0.031 -1.939 2.93
0.034 -2.373 2.599
0.036 -2.238 2.662
0.047 -3.327 3.064
0.058 2.719 3.124
0.07 0.296 3.526
0.081 0.239 3.929
0.093 -0.853 4.198
0.084 -2.143 3.594
0.118 1.247 4.131
0.258 0.969 6.338
0.149 1.496 5.524
0.06 1.185 4.392
0.035 -0.034 4.4
0.01 -0.888 4.803
0.011 -1.534 4.4
0.001 -1.285 4.131
0.001 -1.927 4.131
0.001 -1.655 3.526
0.001 -0.365 3.459
0.001 3.362 3.129
0.001 1.858 2.597
0.001 1.932 2.465
0.001 0.947 2.532
0.001 -0.279 3.329
0.025 0.706 3.662
0.22 0.784 6.609
0.005 -0.037 6.062
0.001 0.403 5.526
0.001 -0.035 5.203
0 -4.84 5.004
0.001 1.614 4.735
0.033 1.426 3.795
0.06 0.745 3.392
0.157 1.22 3.997
0.107 0.75 2.989
0.141 0.912 2.796
0.181 0.134 2.866
0.218 -3.411 2.798
0.374 0.705 4.137
0.558 0.302 6.549
0.38 0.304 6.784
0.401 0.546 6.13
0.31 -0.171 5.598
0.242 0.475 4.803
0.117 0.609 3.325
0.071 0.781 2.729
0.046 0.239 2.666
0.083 -0.273 3.474
0.092 0.743 3.335
0.073 0.573 2.526
0.091 0.648 3.332
0.087 0.41 3.468
0.049 -0.071 3.268
0.06 2.479 3.661
0.184 0.839 5.744
0.504 0.676 4.902
0.344 0.579 3.791
0.312 -0.172 2.596
0.344 0.299 2.936
0.354 0.954 2.6
0.328 0.103 2.197
0.337 -0.852 2.668
0.337 -0.882 2.063
0.289 0.773 1.599
0.3 1.05 2.076
0.323 0.478 2.336
0.298 0.402 2.069
0.217 -0.308 -0.28
0.178 1.254 -0.547
0.197 0.648 0.195
0.32 1.051 2.144
0.52 0.132 5.876
0.206 0.475 5.778
0.106 -0.717 5.326
0.165 1.592 6.407
0.147 0.942 5.064
0.207 0.677 4.131
0.243 1.051 3.392
0.283 0.339 3.929
0.286 0.136 3.862
0.32 -0.717 3.929
0.347 0.512 4.266
0.324 0.945 4.064
0.311 1.049 3.661
0.299 0.443 3.728
0.313 -1.128 3.929
0.435 0.912 6.482
0.242 -0.105 6.784
0.308 0.674 6.324
0.311 0.782 5.793
0.32 0.473 4.131
0.408 -1.912 3.395
0.382 1.592 4.2
0.572 0.677 5.273
0.604 0.951 6.585
0.365 0.607 5.059
0.354 0.511 4.534
0.296 0.308 4.198
0.31 -1.946 4.937
0.298 0.98 4.467
0.272 0.367 3.795
0.266 0.955 3.869
0.261 0.574 3.266
0.243 0.238 2.397
0.25 -1.366 1.996
0.204 1.081 0.657
0.211 0.511 1.4
0.195 0.505 1.405
0.351 0.477 3.151
0.559 -1.877 6.943
0.467 0.238 3.443
0.311 0.912 1.981
0.309 -0.006 3.333
0.305 0.607 2.869
0.325 0.852 3.339
0.273 0.303 2.6
0.219 0.611 1.256
0.222 0.239 1.592
0.219 -0.584 0.995
0.207 0.986 0.796
0.201 0.644 0.731
0.176 0.338 0.329
0.15 -0.171 -0.41
0.177 -0.888 0.464
0.249 2 1.674
0.454 2.205 5.411
0.34 0 5.113
0.309 2.607 4.588
0.452 1.151 6.007
0.437 0.198 6.668
0.239 0.301 3.053
0.15 -0.199 2.587
0.158 1.228 2.398
0.133 0.711 1.794
0.182 0.75 3.944
0.15 -0.649 2.526
0.148 3.427 2.795
0.175 1.143 3.269
0.176 -0.242 2.998
0.251 0.679 4.006
0.343 0.948 5.196
0.38 0.914 6.993
0.305 0.307 4.853
0.201 0.406 3.458
0.207 -0.034 2.989
0.269 -0.072 4.467
0.235 0.099 4.534
0.257 -0.505 4.937
0.234 -0.949 5.004
0.301 1.388 5.802
0.142 0.63 6.928
0.083 0.103 5.6
0.056 -0.512 4.87
0.064 -1.088 4.534
0.086 -0.878 4.4
0.093 1.283 4.198
0.082 1.816 3.661
