   4100 3
   3.7996458e+01	  -1.1336421e+00	   1.0980114e+00	
   3.7996466e+01	  -1.1336013e+00	   1.3659686e+00	
   3.7996473e+01	  -1.1335606e+00	   1.7300996e+00	
   3.7996481e+01	  -1.1335198e+00	   2.2265882e+00	
   3.7996488e+01	  -1.1334791e+00	   2.3535450e+00	
   3.7996496e+01	  -1.1334383e+00	   8.6925723e-01	
   3.7996503e+01	  -1.1333975e+00	   2.0314814e+00	
   3.7996511e+01	  -1.1333568e+00	   3.1018444e+00	
   3.7996518e+01	  -1.1333160e+00	   1.1590698e+00	
   3.7996526e+01	  -1.1332753e+00	   2.2985340e-01	
   3.7996533e+01	  -1.1332345e+00	   1.2883206e+00	
   3.7996540e+01	  -1.1331937e+00	   2.3018975e+00	
   3.7996548e+01	  -1.1331530e+00	   6.2556658e-01	
   3.7996555e+01	  -1.1331122e+00	   1.1807707e+00	
   3.7996563e+01	  -1.1330714e+00	   9.7725549e-01	
   3.7996570e+01	  -1.1330307e+00	   1.1299044e+00	
   3.7996578e+01	  -1.1329899e+00	   2.5962215e+00	
   3.7996585e+01	  -1.1329492e+00	   6.8625965e-01	
   3.7996593e+01	  -1.1329084e+00	   7.0433740e-01	
   3.7996600e+01	  -1.1328676e+00	   6.0556142e-01	
   3.7996608e+01	  -1.1328269e+00	   2.3736201e+00	
   3.7996615e+01	  -1.1327861e+00	   3.4943361e-02	
   3.7996623e+01	  -1.1327454e+00	   2.1450137e+00	
   3.7996630e+01	  -1.1327046e+00	   8.3463990e-01	
   3.7996638e+01	  -1.1326638e+00	   1.4115577e+00	
   3.7996645e+01	  -1.1326231e+00	   3.2621635e-01	
   3.7996653e+01	  -1.1325823e+00	   2.7029888e+00	
   3.7996660e+01	  -1.1325416e+00	   2.1835984e+00	
   3.7996668e+01	  -1.1325008e+00	   1.0174763e+00	
   3.7996675e+01	  -1.1324600e+00	   2.2913461e+00	
   3.7996683e+01	  -1.1324193e+00	   1.8738141e+00	
   3.7996686e+01	  -1.1324158e+00	   2.2993219e+00	
   3.7996689e+01	  -1.1324048e+00	   1.2252802e+00	
   3.7996691e+01	  -1.1323938e+00	   2.0165404e+00	
   3.7996694e+01	  -1.1323828e+00	   8.2745870e-01	
   3.7996697e+01	  -1.1323718e+00	   1.6456900e+00	
   3.7996699e+01	  -1.1323608e+00	   1.4900995e+00	
   3.7996702e+01	  -1.1323498e+00	   1.5367418e+00	
   3.7996705e+01	  -1.1323388e+00	   1.8976031e+00	
   3.7996707e+01	  -1.1323278e+00	   4.0363020e+00	
   3.7996710e+01	  -1.1323168e+00	   1.8045865e+00	
   3.7996713e+01	  -1.1323058e+00	   2.5791737e+00	
   3.7996715e+01	  -1.1322948e+00	   2.0997828e+00	
   3.7996718e+01	  -1.1322838e+00	   2.5052578e+00	
   3.7996721e+01	  -1.1322728e+00	   1.7679399e+00	
   3.7996723e+01	  -1.1322618e+00	   9.5313956e-01	
   3.7996726e+01	  -1.1322508e+00	   1.1016492e+00	
   3.7996729e+01	  -1.1322398e+00	   1.9052281e+00	
   3.7996731e+01	  -1.1322288e+00	   4.6816458e+00	
   3.7996734e+01	  -1.1322178e+00	   1.8067751e+00	
   3.7996737e+01	  -1.1322068e+00	   2.1933109e+00	
   3.7996739e+01	  -1.1321958e+00	   2.3251392e+00	
   3.7996742e+01	  -1.1321848e+00	   4.6609610e+00	
   3.7996745e+01	  -1.1321738e+00	   2.2128584e+00	
   3.7996747e+01	  -1.1321627e+00	   2.6307052e+00	
   3.7996750e+01	  -1.1321517e+00	   3.6268709e+00	
   3.7996753e+01	  -1.1321407e+00	   1.3042598e-02	
   3.7996755e+01	  -1.1321297e+00	   1.3125471e+00	
   3.7996758e+01	  -1.1321187e+00	   6.8429107e-01	
   3.7996760e+01	  -1.1321077e+00	   3.8283083e+00	
   3.7996763e+01	  -1.1320967e+00	   4.0776951e+00	
   3.7996766e+01	  -1.1320857e+00	   7.0919791e-01	
   3.7996768e+01	  -1.1320747e+00	   3.3583653e+00	
   3.7996771e+01	  -1.1320637e+00	   4.2111708e+00	
   3.7996774e+01	  -1.1320527e+00	   2.3510928e+00	
   3.7996776e+01	  -1.1320417e+00	   6.1377267e+00	
   3.7996779e+01	  -1.1320307e+00	   4.1552690e+00	
   3.7996782e+01	  -1.1320197e+00	   4.0785987e+00	
   3.7996784e+01	  -1.1320087e+00	   3.2862930e+00	
   3.7996787e+01	  -1.1319977e+00	   3.7310965e+00	
   3.7996790e+01	  -1.1319867e+00	   3.1514368e+00	
   3.7996792e+01	  -1.1319757e+00	   3.4467738e+00	
   3.7996796e+01	  -1.1319715e+00	   4.5896060e+00	
   3.7996825e+01	  -1.1318446e+00	   4.6374846e+00	
   3.7996854e+01	  -1.1317177e+00	   5.0812944e+00	
   3.7996882e+01	  -1.1315907e+00	   4.0203073e+00	
   3.7996911e+01	  -1.1314638e+00	   3.2477743e+00	
   3.7996940e+01	  -1.1313369e+00	   3.2226548e+00	
   3.7996968e+01	  -1.1312099e+00	   3.7229460e+00	
   3.7996997e+01	  -1.1310830e+00	   5.2585288e+00	
   3.7997026e+01	  -1.1309561e+00	   3.8365656e+00	
   3.7997054e+01	  -1.1308291e+00	   3.0326350e+00	
   3.7997083e+01	  -1.1307022e+00	   4.2060200e+00	
   3.7997112e+01	  -1.1305753e+00	   6.5190096e+00	
   3.7997140e+01	  -1.1304483e+00	   3.5223591e+00	
   3.7997169e+01	  -1.1303214e+00	   4.6570555e+00	
   3.7997198e+01	  -1.1301945e+00	   2.9311053e+00	
   3.7997226e+01	  -1.1300675e+00	   4.5402094e+00	
   3.7997255e+01	  -1.1299406e+00	   3.5031095e+00	
   3.7997284e+01	  -1.1298137e+00	   3.9460945e+00	
   3.7997312e+01	  -1.1296868e+00	   4.2002370e+00	
   3.7997341e+01	  -1.1295598e+00	   4.7172151e+00	
   3.7997370e+01	  -1.1294329e+00	   4.7381951e+00	
   3.7997398e+01	  -1.1293060e+00	   3.6320011e+00	
   3.7997427e+01	  -1.1291790e+00	   4.6380268e+00	
   3.7997456e+01	  -1.1290521e+00	   4.1488068e+00	
   3.7997484e+01	  -1.1289252e+00	   2.9930368e+00	
   3.7997513e+01	  -1.1287982e+00	   4.9523176e+00	
   3.7997542e+01	  -1.1286713e+00	   4.1238171e+00	
   3.7997570e+01	  -1.1285444e+00	   3.8044414e+00	
   3.7997599e+01	  -1.1284174e+00	   4.6388155e+00	
   3.7997628e+01	  -1.1282905e+00	   4.6712608e+00	
   3.7997656e+01	  -1.1281636e+00	   3.3863874e+00	
   3.7997685e+01	  -1.1280366e+00	   4.9406073e+00	
   3.7997713e+01	  -1.1279097e+00	   5.0294717e+00	
   3.7997742e+01	  -1.1277828e+00	   5.1655686e+00	
   3.7997771e+01	  -1.1276558e+00	   5.4520734e+00	
   3.7997799e+01	  -1.1275289e+00	   4.8662285e+00	
   3.7997828e+01	  -1.1274020e+00	   4.3288861e+00	
   3.7997857e+01	  -1.1272750e+00	   2.1555997e+00	
   3.7997885e+01	  -1.1271481e+00	   3.5014170e+00	
   3.7997914e+01	  -1.1270212e+00	   3.6146240e+00	
   3.7997943e+01	  -1.1268943e+00	   3.6184537e+00	
   3.7996177e+01	  -1.1342393e+00	   3.7227152e+00	
   3.7996221e+01	  -1.1340557e+00	   4.3685263e+00	
   3.7996265e+01	  -1.1338721e+00	   4.7570503e+00	
   3.7996309e+01	  -1.1336885e+00	   4.1454575e+00	
   3.7996353e+01	  -1.1335049e+00	   2.9049805e+00	
   3.7996397e+01	  -1.1333213e+00	   4.5957827e+00	
   3.7996441e+01	  -1.1331377e+00	   4.6392638e+00	
   3.7996486e+01	  -1.1329541e+00	   4.1412925e+00	
   3.7996530e+01	  -1.1327705e+00	   4.8802690e+00	
   3.7996574e+01	  -1.1325869e+00	   2.8823388e+00	
   3.7996618e+01	  -1.1324033e+00	   3.4955210e+00	
   3.7996662e+01	  -1.1322196e+00	   5.0278891e+00	
   3.7996706e+01	  -1.1320360e+00	   3.6245739e+00	
   3.7996750e+01	  -1.1318524e+00	   5.8202017e+00	
   3.7996795e+01	  -1.1316688e+00	   4.7698659e+00	
   3.7996839e+01	  -1.1314852e+00	   4.7186296e+00	
   3.7996883e+01	  -1.1313016e+00	   5.3220618e+00	
   3.7996927e+01	  -1.1311180e+00	   4.2788875e+00	
   3.7996971e+01	  -1.1309344e+00	   5.3583354e+00	
   3.7997015e+01	  -1.1307508e+00	   4.5259994e+00	
   3.7997059e+01	  -1.1305672e+00	   4.7109790e+00	
   3.7997103e+01	  -1.1303836e+00	   5.7628907e+00	
   3.7997148e+01	  -1.1302000e+00	   4.7349839e+00	
   3.7997192e+01	  -1.1300164e+00	   5.8994919e+00	
   3.7997236e+01	  -1.1298328e+00	   5.8574178e+00	
   3.7997280e+01	  -1.1296492e+00	   5.6905213e+00	
   3.7997324e+01	  -1.1294656e+00	   4.4977384e+00	
   3.7997368e+01	  -1.1292820e+00	   5.5076584e+00	
   3.7997412e+01	  -1.1290984e+00	   6.9123801e+00	
   3.7997456e+01	  -1.1289148e+00	   4.9263880e+00	
   3.7997501e+01	  -1.1287312e+00	   2.2562119e+00	
   3.7997545e+01	  -1.1285476e+00	   4.7622142e+00	
   3.7997589e+01	  -1.1283640e+00	   5.7605586e+00	
   3.7997633e+01	  -1.1281804e+00	   1.0895054e+00	
   3.7997677e+01	  -1.1279968e+00	   2.7946401e+00	
   3.7997721e+01	  -1.1278132e+00	   4.5095270e+00	
   3.7997765e+01	  -1.1276296e+00	   2.2933967e+00	
   3.7997809e+01	  -1.1274460e+00	   3.8692385e+00	
   3.7997854e+01	  -1.1272624e+00	   3.6251379e+00	
   3.7997898e+01	  -1.1270788e+00	   5.1109979e+00	
   3.7997942e+01	  -1.1268952e+00	   3.5610499e+00	
   3.7996178e+01	  -1.1342385e+00	   5.6106805e+00	
   3.7996185e+01	  -1.1342002e+00	   5.1745846e+00	
   3.7996193e+01	  -1.1341619e+00	   5.9396294e+00	
   3.7996201e+01	  -1.1341236e+00	   4.0372110e+00	
   3.7996209e+01	  -1.1340853e+00	   5.9051759e+00	
   3.7996217e+01	  -1.1340469e+00	   5.4184535e+00	
   3.7996225e+01	  -1.1340086e+00	   4.0901766e+00	
   3.7996233e+01	  -1.1339703e+00	   5.3523171e+00	
   3.7996241e+01	  -1.1339320e+00	   4.2270213e+00	
   3.7996248e+01	  -1.1338937e+00	   3.2935544e+00	
   3.7996256e+01	  -1.1338554e+00	   3.4181507e+00	
   3.7996264e+01	  -1.1338171e+00	   5.6049285e+00	
   3.7996272e+01	  -1.1337788e+00	   5.3394253e+00	
   3.7996280e+01	  -1.1337405e+00	   3.9381104e+00	
   3.7996288e+01	  -1.1337022e+00	   2.7349421e+00	
   3.7996296e+01	  -1.1336639e+00	   5.1556921e+00	
   3.7996304e+01	  -1.1336256e+00	   4.9328913e+00	
   3.7996311e+01	  -1.1335873e+00	   5.6985410e+00	
   3.7996319e+01	  -1.1335490e+00	   4.0136614e+00	
   3.7996327e+01	  -1.1335107e+00	   4.0549966e+00	
   3.7996335e+01	  -1.1334724e+00	   4.2788159e+00	
   3.7996343e+01	  -1.1334341e+00	   5.7566364e+00	
   3.7996351e+01	  -1.1333958e+00	   4.9075754e+00	
   3.7996359e+01	  -1.1333575e+00	   4.8847582e+00	
   3.7996367e+01	  -1.1333192e+00	   5.0975427e+00	
   3.7996375e+01	  -1.1332809e+00	   5.4450366e+00	
   3.7996382e+01	  -1.1332426e+00	   4.4388559e+00	
   3.7996390e+01	  -1.1332043e+00	   4.4867954e+00	
   3.7996398e+01	  -1.1331660e+00	   5.7952446e+00	
   3.7996406e+01	  -1.1331276e+00	   5.2128582e+00	
   3.7996414e+01	  -1.1330893e+00	   5.6305081e+00	
   3.7996422e+01	  -1.1330510e+00	   5.5082742e+00	
   3.7996430e+01	  -1.1330127e+00	   5.2916146e+00	
   3.7996438e+01	  -1.1329744e+00	   4.8049444e+00	
   3.7996445e+01	  -1.1329361e+00	   5.4012765e+00	
   3.7996453e+01	  -1.1328978e+00	   5.2212000e+00	
   3.7996461e+01	  -1.1328595e+00	   4.1924545e+00	
   3.7996469e+01	  -1.1328212e+00	   4.5897433e+00	
   3.7996477e+01	  -1.1327829e+00	   4.1068822e+00	
   3.7996485e+01	  -1.1327446e+00	   5.9875123e+00	
   3.7996493e+01	  -1.1327063e+00	   4.7864617e+00	
   3.7996500e+01	  -1.1326994e+00	   3.5899431e+00	
   3.7996504e+01	  -1.1326787e+00	   4.4040054e+00	
   3.7996509e+01	  -1.1326579e+00	   5.0798189e+00	
   3.7996514e+01	  -1.1326371e+00	   4.7350290e+00	
   3.7996519e+01	  -1.1326163e+00	   4.7000581e+00	
   3.7996524e+01	  -1.1325956e+00	   2.1144640e+00	
   3.7996528e+01	  -1.1325748e+00	   3.2629875e+00	
   3.7996533e+01	  -1.1325540e+00	   6.2705208e+00	
   3.7996538e+01	  -1.1325332e+00	   7.7324026e+00	
   3.7996543e+01	  -1.1325125e+00	   6.6177052e+00	
   3.7996548e+01	  -1.1324917e+00	   5.1177214e+00	
   3.7996552e+01	  -1.1324709e+00	   5.0737767e+00	
   3.7996557e+01	  -1.1324501e+00	   4.5454380e+00	
   3.7996562e+01	  -1.1324293e+00	   4.5749050e+00	
   3.7996567e+01	  -1.1324086e+00	   4.5560470e+00	
   3.7996572e+01	  -1.1323878e+00	   3.8916905e+00	
   3.7996576e+01	  -1.1323670e+00	   4.3798921e+00	
   3.7996581e+01	  -1.1323462e+00	   4.2623366e+00	
   3.7996586e+01	  -1.1323255e+00	   4.9079858e+00	
   3.7996591e+01	  -1.1323047e+00	   4.1033386e+00	
   3.7996596e+01	  -1.1322839e+00	   4.6927646e+00	
   3.7996600e+01	  -1.1322631e+00	   3.4162969e+00	
   3.7996605e+01	  -1.1322424e+00	   5.1981583e+00	
   3.7996610e+01	  -1.1322216e+00	   6.0064023e+00	
   3.7996615e+01	  -1.1322008e+00	   6.1102941e+00	
   3.7996620e+01	  -1.1321800e+00	   5.5939723e+00	
   3.7996624e+01	  -1.1321593e+00	   6.4616983e+00	
   3.7996629e+01	  -1.1321385e+00	   4.0633350e+00	
   3.7996634e+01	  -1.1321177e+00	   1.5727535e+00	
   3.7996639e+01	  -1.1320969e+00	   3.0724836e+00	
   3.7996644e+01	  -1.1320761e+00	   3.7221629e+00	
   3.7996648e+01	  -1.1320554e+00	   4.3057940e+00	
   3.7996653e+01	  -1.1320346e+00	   3.6017939e+00	
   3.7996658e+01	  -1.1320138e+00	   2.2751917e+00	
   3.7996663e+01	  -1.1319930e+00	   2.4209486e+00	
   3.7996668e+01	  -1.1319723e+00	   2.5291506e+00	
   3.7996672e+01	  -1.1319515e+00	   3.3625252e+00	
   3.7996677e+01	  -1.1319307e+00	   2.5818997e+00	
   3.7996682e+01	  -1.1319099e+00	   1.7947692e+00	
   3.7996687e+01	  -1.1318892e+00	   1.3775640e+00	
   3.7996692e+01	  -1.1318684e+00	   2.3517180e+00	
   3.7996695e+01	  -1.1318649e+00	   5.1237738e-01	
   3.7996722e+01	  -1.1317423e+00	   2.6346433e+00	
   3.7996749e+01	  -1.1316196e+00	   2.9709590e+00	
   3.7996776e+01	  -1.1314970e+00	   2.8820732e+00	
   3.7996803e+01	  -1.1313744e+00	   3.2874905e+00	
   3.7996830e+01	  -1.1312517e+00	   2.6500813e+00	
   3.7996857e+01	  -1.1311291e+00	   2.1796257e+00	
   3.7996884e+01	  -1.1310064e+00	   1.9818269e+00	
   3.7996911e+01	  -1.1308838e+00	   2.2335844e+00	
   3.7996938e+01	  -1.1307612e+00	   1.4800318e+00	
   3.7996965e+01	  -1.1306385e+00	   7.7453968e-01	
   3.7996993e+01	  -1.1305159e+00	   2.0530936e+00	
   3.7997020e+01	  -1.1303932e+00	   1.4026109e+00	
   3.7997047e+01	  -1.1302706e+00	   7.1120246e-01	
   3.7997074e+01	  -1.1301480e+00	   1.9691127e+00	
   3.7997101e+01	  -1.1300253e+00	   2.4504011e+00	
   3.7997128e+01	  -1.1299027e+00	   1.2610253e+00	
   3.7997155e+01	  -1.1297801e+00	   2.7073199e+00	
   3.7997182e+01	  -1.1296574e+00	   4.9046929e-01	
   3.7997209e+01	  -1.1295348e+00	   2.4328335e+00	
   3.7997236e+01	  -1.1294121e+00	   1.1582759e+00	
   3.7997263e+01	  -1.1292895e+00	   1.7002150e+00	
   3.7997290e+01	  -1.1291669e+00	   2.1061200e-01	
   3.7997317e+01	  -1.1290442e+00	   6.6886784e-01	
   3.7997344e+01	  -1.1289216e+00	   1.0228040e+00	
   3.7997371e+01	  -1.1287990e+00	   5.8508581e-01	
   3.7997398e+01	  -1.1286763e+00	   8.2451327e-02	
   3.7997425e+01	  -1.1285537e+00	   6.3569172e-01	
   3.7997452e+01	  -1.1284310e+00	   1.3413376e+00	
   3.7997479e+01	  -1.1283084e+00	   1.3508983e+00	
   3.7997506e+01	  -1.1281858e+00	   2.0152279e+00	
   3.7997533e+01	  -1.1280631e+00	   1.1406468e+00	
   3.7997560e+01	  -1.1279405e+00	   3.1298994e+00	
   3.7997587e+01	  -1.1278178e+00	   1.6749510e+00	
   3.7997614e+01	  -1.1276952e+00	   1.3762741e+00	
   3.7997641e+01	  -1.1275726e+00	   1.2679367e+00	
   3.7997668e+01	  -1.1274499e+00	   1.2239916e+00	
   3.7997696e+01	  -1.1273273e+00	   7.3866523e-01	
   3.7997723e+01	  -1.1272047e+00	   4.2258361e-02	
   3.7997750e+01	  -1.1270820e+00	   1.1990302e-01	
   3.7997777e+01	  -1.1269594e+00	   9.9489383e-02	
   3.8002307e+01	  -1.1483163e+00	   1.2131672e+00	
   3.8002325e+01	  -1.1482883e+00	   1.2677024e+00	
   3.8002344e+01	  -1.1482602e+00	   6.3216538e-01	
   3.8002362e+01	  -1.1482321e+00	   1.1714936e+00	
   3.8002381e+01	  -1.1482040e+00	   1.4665928e+00	
   3.8002399e+01	  -1.1481759e+00	   6.7120820e-01	
   3.8002418e+01	  -1.1481478e+00	   1.2987109e+00	
   3.8002436e+01	  -1.1481197e+00	   2.4684095e-01	
   3.8002455e+01	  -1.1480916e+00	   1.2682337e+00	
   3.8002473e+01	  -1.1480636e+00	   6.9861184e-01	
   3.8002492e+01	  -1.1480355e+00	   8.3556734e-01	
   3.8002510e+01	  -1.1480074e+00	   6.6042669e-01	
   3.8002529e+01	  -1.1479793e+00	   9.7545838e-01	
   3.8002547e+01	  -1.1479512e+00	   6.2431012e-02	
   3.8002566e+01	  -1.1479231e+00	   1.6332903e-01	
   3.8002584e+01	  -1.1478950e+00	   2.0405204e+00	
   3.8002603e+01	  -1.1478669e+00	   2.4646302e+00	
   3.8002621e+01	  -1.1478388e+00	   2.4075145e-01	
   3.8002640e+01	  -1.1478108e+00	   5.0038021e-01	
   3.8002658e+01	  -1.1477827e+00	   1.3056975e+00	
   3.8002677e+01	  -1.1477546e+00	   9.3024370e-01	
   3.8002695e+01	  -1.1477265e+00	   5.8327406e-01	
   3.8002714e+01	  -1.1476984e+00	   6.9299835e-01	
   3.8002732e+01	  -1.1476703e+00	   4.2597060e-01	
   3.8002751e+01	  -1.1476422e+00	   3.6350111e-01	
   3.8002769e+01	  -1.1476141e+00	   4.1393275e-01	
   3.8002788e+01	  -1.1475861e+00	   6.9154664e-01	
   3.8002807e+01	  -1.1475580e+00	   1.4240016e+00	
   3.8002825e+01	  -1.1475299e+00	   9.2849374e-01	
   3.8002844e+01	  -1.1475018e+00	   2.0546075e+00	
   3.8002862e+01	  -1.1474737e+00	   1.5643022e-01	
   3.8002881e+01	  -1.1474456e+00	   1.4428087e+00	
   3.8002899e+01	  -1.1474175e+00	   8.6444124e-01	
   3.8002918e+01	  -1.1473894e+00	   4.3856715e-01	
   3.8002936e+01	  -1.1473614e+00	   2.2333230e+00	
   3.8002955e+01	  -1.1473333e+00	   3.5508006e-01	
   3.8002973e+01	  -1.1473052e+00	   1.3967495e+00	
   3.8002992e+01	  -1.1472771e+00	   6.0010113e-01	
   3.8003010e+01	  -1.1472490e+00	   5.3528208e-01	
   3.8003029e+01	  -1.1472209e+00	   1.2224293e+00	
   3.8003047e+01	  -1.1471928e+00	   9.1393348e-01	
   3.8003049e+01	  -1.1471912e+00	   3.2802287e+00	
   3.8003056e+01	  -1.1471766e+00	   1.1509259e+00	
   3.8003063e+01	  -1.1471620e+00	   7.1003474e-01	
   3.8003069e+01	  -1.1471474e+00	   2.4584641e+00	
   3.8003076e+01	  -1.1471328e+00	   5.3005144e-01	
   3.8003083e+01	  -1.1471181e+00	   2.4452026e+00	
   3.8003090e+01	  -1.1471035e+00	   1.2550159e-01	
   3.8003097e+01	  -1.1470889e+00	   3.0635374e-01	
   3.8003104e+01	  -1.1470743e+00	   1.3983728e+00	
   3.8003111e+01	  -1.1470597e+00	   1.0109284e+00	
   3.8003118e+01	  -1.1470451e+00	   1.3628171e+00	
   3.8003125e+01	  -1.1470304e+00	   5.2776200e-02	
   3.8003131e+01	  -1.1470158e+00	   1.0840822e+00	
   3.8003138e+01	  -1.1470012e+00	   1.5007251e+00	
   3.8003145e+01	  -1.1469866e+00	   2.4017238e+00	
   3.8003152e+01	  -1.1469720e+00	   6.5062545e-01	
   3.8003159e+01	  -1.1469574e+00	   1.3406774e-01	
   3.8003166e+01	  -1.1469427e+00	   1.7952265e+00	
   3.8003173e+01	  -1.1469281e+00	   8.7136619e-01	
   3.8003180e+01	  -1.1469135e+00	   6.1217856e-01	
   3.8003187e+01	  -1.1468989e+00	   1.8073200e+00	
   3.8003194e+01	  -1.1468843e+00	   5.1574807e-01	
   3.8003200e+01	  -1.1468697e+00	   1.0977543e+00	
   3.8003207e+01	  -1.1468550e+00	   2.3967916e-01	
   3.8003214e+01	  -1.1468404e+00	   7.9290440e-01	
   3.8003221e+01	  -1.1468258e+00	   1.3108464e+00	
   3.8003228e+01	  -1.1468112e+00	   4.8504373e-02	
   3.8003235e+01	  -1.1467966e+00	   7.2247690e-01	
   3.8003242e+01	  -1.1467820e+00	   1.0880882e+00	
   3.8003249e+01	  -1.1467673e+00	   9.6854905e-01	
   3.8003256e+01	  -1.1467527e+00	   1.5777888e+00	
   3.8003262e+01	  -1.1467381e+00	   2.9811480e-01	
   3.8003269e+01	  -1.1467235e+00	   1.2703584e+00	
   3.8003276e+01	  -1.1467089e+00	   2.1037677e+00	
   3.8003283e+01	  -1.1466942e+00	   1.2059031e+00	
   3.8003290e+01	  -1.1466796e+00	   5.5884909e-01	
   3.8003297e+01	  -1.1466650e+00	   1.2608342e+00	
   3.8003304e+01	  -1.1466504e+00	   5.8863504e-01	
   3.8003311e+01	  -1.1466358e+00	   2.0606874e+00	
   3.8003318e+01	  -1.1466212e+00	   2.6158013e+00	
   3.8003324e+01	  -1.1466065e+00	   3.2219474e+00	
   3.8003321e+01	  -1.1466097e+00	   1.2095066e+00	
   3.8003333e+01	  -1.1466028e+00	   1.9152627e+00	
   3.8003344e+01	  -1.1465959e+00	   9.9748185e-01	
   3.8003355e+01	  -1.1465891e+00	   1.5482000e+00	
   3.8003366e+01	  -1.1465822e+00	   2.3193054e+00	
   3.8003377e+01	  -1.1465753e+00	   3.0385607e-01	
   3.8003389e+01	  -1.1465684e+00	   2.9851344e+00	
   3.8003400e+01	  -1.1465616e+00	   2.8569901e+00	
   3.8003411e+01	  -1.1465547e+00	   3.7351537e+00	
   3.8003422e+01	  -1.1465478e+00	   3.2059787e+00	
   3.8003434e+01	  -1.1465409e+00	   2.9679361e+00	
   3.8003445e+01	  -1.1465340e+00	   3.2863271e+00	
   3.8003456e+01	  -1.1465272e+00	   1.2330413e+00	
   3.8003467e+01	  -1.1465203e+00	   8.3483337e-01	
   3.8003478e+01	  -1.1465134e+00	   6.4353532e-01	
   3.8003490e+01	  -1.1465065e+00	   1.3345678e+00	
   3.8003501e+01	  -1.1464997e+00	   1.3146798e+00	
   3.8003512e+01	  -1.1464928e+00	   2.5077317e+00	
   3.8003523e+01	  -1.1464859e+00	   2.3883147e+00	
   3.8003535e+01	  -1.1464790e+00	   3.5282191e+00	
   3.8003546e+01	  -1.1464721e+00	   3.4457673e+00	
   3.8003557e+01	  -1.1464653e+00	   3.4210147e+00	
   3.8003568e+01	  -1.1464584e+00	   1.8839334e+00	
   3.8003580e+01	  -1.1464515e+00	   2.3490460e+00	
   3.8003591e+01	  -1.1464446e+00	   3.3731230e+00	
   3.8003602e+01	  -1.1464378e+00	   3.4507868e+00	
   3.8003613e+01	  -1.1464309e+00	   1.3780768e+00	
