37.99671000,-1.13231680
37.99671300,-1.13230580
37.99671500,-1.13229480
37.99671800,-1.13228380
37.99672100,-1.13227280
37.99672300,-1.13226180
37.99672600,-1.13225080
37.99672900,-1.13223980
37.99673100,-1.13222880
37.99673400,-1.13221780
37.99673700,-1.13220680
37.99673900,-1.13219580
37.99674200,-1.13218480
37.99674500,-1.13217380
37.99674700,-1.13216270
37.99675000,-1.13215170
37.99675300,-1.13214070
37.99675500,-1.13212970
37.99675800,-1.13211870
37.99676000,-1.13210770
37.99676300,-1.13209670
37.99676600,-1.13208570
37.99676800,-1.13207470
37.99677100,-1.13206370
37.99677400,-1.13205270
37.99677600,-1.13204170
37.99677900,-1.13203070
37.99678200,-1.13201970
37.99678400,-1.13200870
37.99678700,-1.13199770
37.99679000,-1.13198670
37.99679200,-1.13197570
37.99679600,-1.13197150
37.99682500,-1.13184460
37.99685400,-1.13171770
37.99688200,-1.13159070
37.99691100,-1.13146380
37.99694000,-1.13133690
37.99696800,-1.13120990
37.99699700,-1.13108300
37.99702600,-1.13095610
37.99705400,-1.13082910
37.99708300,-1.13070220
37.99711200,-1.13057530
37.99714000,-1.13044830
37.99716900,-1.13032140
37.99719800,-1.13019450
37.99722600,-1.13006750
37.99725500,-1.12994060
37.99728400,-1.12981370
37.99731200,-1.12968680
37.99734100,-1.12955980
37.99737000,-1.12943290
37.99739800,-1.12930600
37.99742700,-1.12917900
37.99745600,-1.12905210
37.99748400,-1.12892520
37.99751300,-1.12879820
37.99754200,-1.12867130
37.99757000,-1.12854440
37.99759900,-1.12841740
37.99762800,-1.12829050
37.99765600,-1.12816360
37.99768500,-1.12803660
37.99771300,-1.12790970
37.99774200,-1.12778280
37.99777100,-1.12765580
37.99779900,-1.12752890
37.99782800,-1.12740200
37.99785700,-1.12727500
37.99788500,-1.12714810
37.99791400,-1.12702120
37.99794300,-1.12689430
37.99617700,-1.13423930
37.99622100,-1.13405570
37.99626500,-1.13387210
37.99630900,-1.13368850
37.99635300,-1.13350490
37.99639700,-1.13332130
37.99644100,-1.13313770
37.99648600,-1.13295410
37.99653000,-1.13277050
37.99657400,-1.13258690
37.99661800,-1.13240330
37.99666200,-1.13221960
37.99670600,-1.13203600
37.99675000,-1.13185240
37.99679500,-1.13166880
37.99683900,-1.13148520
37.99688300,-1.13130160
37.99692700,-1.13111800
37.99697100,-1.13093440
37.99701500,-1.13075080
37.99705900,-1.13056720
37.99710300,-1.13038360
37.99714800,-1.13020000
37.99719200,-1.13001640
37.99723600,-1.12983280
37.99728000,-1.12964920
37.99732400,-1.12946560
37.99736800,-1.12928200
37.99741200,-1.12909840
37.99745600,-1.12891480
37.99750100,-1.12873120
37.99754500,-1.12854760
37.99758900,-1.12836400
37.99763300,-1.12818040
37.99767700,-1.12799680
37.99772100,-1.12781320
37.99776500,-1.12762960
37.99780900,-1.12744600
37.99785400,-1.12726240
37.99789800,-1.12707880
37.99794200,-1.12689520
37.99617800,-1.13423850
37.99618500,-1.13420020
37.99619300,-1.13416190
37.99620100,-1.13412360
37.99620900,-1.13408530
37.99621700,-1.13404690
37.99622500,-1.13400860
37.99623300,-1.13397030
37.99624100,-1.13393200
37.99624800,-1.13389370
37.99625600,-1.13385540
37.99626400,-1.13381710
37.99627200,-1.13377880
37.99628000,-1.13374050
37.99628800,-1.13370220
37.99629600,-1.13366390
37.99630400,-1.13362560
37.99631100,-1.13358730
37.99631900,-1.13354900
37.99632700,-1.13351070
37.99633500,-1.13347240
37.99634300,-1.13343410
37.99635100,-1.13339580
37.99635900,-1.13335750
37.99636700,-1.13331920
37.99637500,-1.13328090
37.99638200,-1.13324260
37.99639000,-1.13320430
37.99639800,-1.13316600
37.99640600,-1.13312760
37.99641400,-1.13308930
37.99642200,-1.13305100
37.99643000,-1.13301270
37.99643800,-1.13297440
37.99644500,-1.13293610
37.99645300,-1.13289780
37.99646100,-1.13285950
37.99646900,-1.13282120
37.99647700,-1.13278290
37.99648500,-1.13274460
37.99649300,-1.13270630
37.99650000,-1.13269940
37.99650400,-1.13267870
37.99650900,-1.13265790
37.99651400,-1.13263710
37.99651900,-1.13261630
37.99652400,-1.13259560
37.99652800,-1.13257480
37.99653300,-1.13255400
37.99653800,-1.13253320
37.99654300,-1.13251250
37.99654800,-1.13249170
37.99655200,-1.13247090
37.99655700,-1.13245010
37.99656200,-1.13242930
37.99656700,-1.13240860
37.99657200,-1.13238780
37.99657600,-1.13236700
37.99658100,-1.13234620
37.99658600,-1.13232550
37.99659100,-1.13230470
37.99659600,-1.13228390
37.99660000,-1.13226310
37.99660500,-1.13224240
37.99661000,-1.13222160
37.99661500,-1.13220080
37.99662000,-1.13218000
37.99662400,-1.13215930
37.99662900,-1.13213850
37.99663400,-1.13211770
37.99663900,-1.13209690
37.99664400,-1.13207610
37.99664800,-1.13205540
37.99665300,-1.13203460
37.99665800,-1.13201380
37.99666300,-1.13199300
37.99666800,-1.13197230
37.99667200,-1.13195150
37.99667700,-1.13193070
37.99668200,-1.13190990
37.99668700,-1.13188920
37.99669200,-1.13186840
37.99669500,-1.13186490
37.99672200,-1.13174230
37.99674900,-1.13161960
37.99677600,-1.13149700
37.99680300,-1.13137440
37.99683000,-1.13125170
37.99685700,-1.13112910
37.99688400,-1.13100640
37.99691100,-1.13088380
37.99693800,-1.13076120
37.99696500,-1.13063850
37.99699300,-1.13051590
37.99702000,-1.13039320
37.99704700,-1.13027060
37.99707400,-1.13014800
37.99710100,-1.13002530
37.99712800,-1.12990270
37.99715500,-1.12978010
37.99718200,-1.12965740
37.99720900,-1.12953480
37.99723600,-1.12941210
37.99726300,-1.12928950
37.99729000,-1.12916690
37.99731700,-1.12904420
37.99734400,-1.12892160
37.99737100,-1.12879900
37.99739800,-1.12867630
37.99742500,-1.12855370
37.99745200,-1.12843100
37.99747900,-1.12830840
37.99750600,-1.12818580
37.99753300,-1.12806310
37.99756000,-1.12794050
37.99758700,-1.12781780
37.99761400,-1.12769520
37.99764100,-1.12757260
37.99766800,-1.12744990
37.99769600,-1.12732730
37.99772300,-1.12720470
37.99775000,-1.12708200
37.99777700,-1.12695940
38.00230700,-1.14831630
38.00232500,-1.14828830
38.00234400,-1.14826020
38.00236200,-1.14823210
38.00238100,-1.14820400
38.00239900,-1.14817590
38.00241800,-1.14814780
38.00243600,-1.14811970
38.00245500,-1.14809160
38.00247300,-1.14806360
38.00249200,-1.14803550
38.00251000,-1.14800740
38.00252900,-1.14797930
38.00254700,-1.14795120
38.00256600,-1.14792310
38.00258400,-1.14789500
38.00260300,-1.14786690
38.00262100,-1.14783880
38.00264000,-1.14781080
38.00265800,-1.14778270
38.00267700,-1.14775460
38.00269500,-1.14772650
38.00271400,-1.14769840
38.00273200,-1.14767030
38.00275100,-1.14764220
38.00276900,-1.14761410
38.00278800,-1.14758610
38.00280700,-1.14755800
38.00282500,-1.14752990
38.00284400,-1.14750180
38.00286200,-1.14747370
38.00288100,-1.14744560
38.00289900,-1.14741750
38.00291800,-1.14738940
38.00293600,-1.14736140
38.00295500,-1.14733330
38.00297300,-1.14730520
38.00299200,-1.14727710
38.00301000,-1.14724900
38.00302900,-1.14722090
38.00304700,-1.14719280
38.00304900,-1.14719120
38.00305600,-1.14717660
38.00306300,-1.14716200
38.00306900,-1.14714740
38.00307600,-1.14713280
38.00308300,-1.14711810
38.00309000,-1.14710350
38.00309700,-1.14708890
38.00310400,-1.14707430
38.00311100,-1.14705970
38.00311800,-1.14704510
38.00312500,-1.14703040
38.00313100,-1.14701580
38.00313800,-1.14700120
38.00314500,-1.14698660
38.00315200,-1.14697200
38.00315900,-1.14695740
38.00316600,-1.14694270
38.00317300,-1.14692810
38.00318000,-1.14691350
38.00318700,-1.14689890
38.00319400,-1.14688430
38.00320000,-1.14686970
38.00320700,-1.14685500
38.00321400,-1.14684040
38.00322100,-1.14682580
38.00322800,-1.14681120
38.00323500,-1.14679660
38.00324200,-1.14678200
38.00324900,-1.14676730
38.00325600,-1.14675270
38.00326200,-1.14673810
38.00326900,-1.14672350
38.00327600,-1.14670890
38.00328300,-1.14669420
38.00329000,-1.14667960
38.00329700,-1.14666500
38.00330400,-1.14665040
38.00331100,-1.14663580
38.00331800,-1.14662120
38.00332400,-1.14660650
38.00332100,-1.14660970
38.00333300,-1.14660280
38.00334400,-1.14659590
38.00335500,-1.14658910
38.00336600,-1.14658220
38.00337700,-1.14657530
38.00338900,-1.14656840
38.00340000,-1.14656160
38.00341100,-1.14655470
38.00342200,-1.14654780
38.00343400,-1.14654090
38.00344500,-1.14653400
38.00345600,-1.14652720
38.00346700,-1.14652030
38.00347800,-1.14651340
38.00349000,-1.14650650
38.00350100,-1.14649970
38.00351200,-1.14649280
38.00352300,-1.14648590
38.00353500,-1.14647900
38.00354600,-1.14647210
38.00355700,-1.14646530
38.00356800,-1.14645840
38.00358000,-1.14645150
38.00359100,-1.14644460
38.00360200,-1.14643780
38.00361300,-1.14643090
38.00362400,-1.14642400
38.00363600,-1.14641710
38.00364700,-1.14641020
38.00365800,-1.14640340
38.00366900,-1.14639650
38.00368100,-1.14638960
38.00369200,-1.14638270
38.00370300,-1.14637590
38.00371400,-1.14636900
38.00372500,-1.14636210
38.00373700,-1.14635520
38.00374800,-1.14634840
38.00375900,-1.14634150
38.00377000,-1.14633460
38.00377100,-1.14633380
38.00378600,-1.14631880
38.00380200,-1.14630380
38.00381700,-1.14628880
38.00383200,-1.14627380
38.00384700,-1.14625880
38.00386200,-1.14624380
38.00387800,-1.14622880
38.00389300,-1.14621380
38.00390800,-1.14619880
38.00392300,-1.14618380
38.00393800,-1.14616880
38.00395400,-1.14615380
38.00396900,-1.14613880
38.00398400,-1.14612380
38.00399900,-1.14610880
38.00401400,-1.14609380
38.00403000,-1.14607880
38.00404500,-1.14606380
38.00406000,-1.14604880
38.00407500,-1.14603380
38.00409000,-1.14601880
38.00410600,-1.14600380
38.00412100,-1.14598880
38.00413600,-1.14597380
38.00415100,-1.14595880
38.00416600,-1.14594380
38.00418200,-1.14592880
38.00419700,-1.14591380
38.00421200,-1.14589880
38.00422700,-1.14588380
38.00424200,-1.14586880
38.00425800,-1.14585380
38.00427300,-1.14583880
38.00428800,-1.14582380
38.00430300,-1.14580880
38.00431800,-1.14579380
38.00433400,-1.14577880
38.00434900,-1.14576380
38.00436400,-1.14574880
38.00437900,-1.14573380
38.00437900,-1.14573360
38.00438100,-1.14573420
38.00438300,-1.14573470
38.00438500,-1.14573520
38.00438800,-1.14573580
38.00439000,-1.14573630
38.00439200,-1.14573690
38.00439400,-1.14573740
38.00439600,-1.14573800
38.00439800,-1.14573850
38.00440000,-1.14573900
38.00440200,-1.14573960
38.00440400,-1.14574010
38.00440600,-1.14574070
38.00440800,-1.14574120
38.00441000,-1.14574170
38.00441200,-1.14574230
38.00441400,-1.14574280
38.00441600,-1.14574340
38.00441800,-1.14574390
38.00442000,-1.14574450
38.00442200,-1.14574500
38.00442400,-1.14574550
38.00442600,-1.14574610
38.00442800,-1.14574660
38.00443000,-1.14574720
38.00443200,-1.14574770
38.00443400,-1.14574830
38.00443600,-1.14574880
38.00443800,-1.14574930
38.00444000,-1.14574990
38.00444200,-1.14575040
38.00444400,-1.14575100
38.00444600,-1.14575150
38.00444900,-1.14575200
38.00445100,-1.14575260
38.00445300,-1.14575310
38.00445500,-1.14575370
38.00445700,-1.14575420
38.00445900,-1.14575480
38.00446100,-1.14575530
38.00446400,-1.14575190
38.00447600,-1.14573950
38.00448800,-1.14572720
38.00450000,-1.14571490
38.00451200,-1.14570250
38.00452400,-1.14569020
38.00453600,-1.14567790
38.00454800,-1.14566550
38.00456000,-1.14565320
38.00457200,-1.14564080
38.00458300,-1.14562850
38.00459500,-1.14561620
38.00460700,-1.14560380
38.00461900,-1.14559150
38.00463100,-1.14557920
38.00464300,-1.14556680
38.00465500,-1.14555450
38.00466700,-1.14554210
38.00467900,-1.14552980
38.00469100,-1.14551750
38.00470300,-1.14550510
38.00471500,-1.14549280
38.00472700,-1.14548050
38.00473900,-1.14546810
38.00475100,-1.14545580
38.00476300,-1.14544350
38.00477400,-1.14543110
38.00478600,-1.14541880
38.00479800,-1.14540640
38.00481000,-1.14539410
38.00482200,-1.14538180
38.00483400,-1.14536940
38.00484600,-1.14535710
38.00485800,-1.14534480
38.00487000,-1.14533240
38.00488200,-1.14532010
38.00489400,-1.14530770
38.00490600,-1.14529540
38.00491800,-1.14528310
38.00493000,-1.14527070
38.00494200,-1.14525840
38.00494200,-1.14525780
38.00495300,-1.14525190
38.00496400,-1.14524610
38.00497500,-1.14524030
38.00498600,-1.14523450
38.00499700,-1.14522860
38.00500800,-1.14522280
38.00501900,-1.14521700
38.00503000,-1.14521120
38.00504100,-1.14520530
38.00505100,-1.14519950
38.00506200,-1.14519370
38.00507300,-1.14518790
38.00508400,-1.14518200
38.00509500,-1.14517620
38.00510600,-1.14517040
38.00511700,-1.14516460
38.00512800,-1.14515870
38.00513900,-1.14515290
38.00515000,-1.14514710
38.00516100,-1.14514130
38.00517200,-1.14513550
38.00518300,-1.14512960
38.00519300,-1.14512380
38.00520400,-1.14511800
38.00521500,-1.14511220
38.00522600,-1.14510630
38.00523700,-1.14510050
38.00524800,-1.14509470
38.00525900,-1.14508890
38.00527000,-1.14508300
38.00528100,-1.14507720
38.00529200,-1.14507140
38.00530300,-1.14506560
38.00531400,-1.14505970
38.00532500,-1.14505390
38.00533600,-1.14504810
38.00534600,-1.14504230
38.00535700,-1.14503640
38.00536800,-1.14503060
38.00537900,-1.14502480
38.00537600,-1.14502790
38.00539700,-1.14502480
38.00541800,-1.14502170
38.00543900,-1.14501860
38.00546100,-1.14501540
38.00548200,-1.14501230
38.00550300,-1.14500920
38.00552400,-1.14500600
38.00554500,-1.14500290
38.00556600,-1.14499980
38.00558700,-1.14499660
38.00560800,-1.14499350
38.00563000,-1.14499040
38.00565100,-1.14498730
38.00567200,-1.14498410
38.00569300,-1.14498100
38.00571400,-1.14497790
38.00573500,-1.14497470
38.00575600,-1.14497160
38.00577800,-1.14496850
38.00579900,-1.14496530
38.00582000,-1.14496220
38.00584100,-1.14495910
38.00586200,-1.14495590
38.00588300,-1.14495280
38.00590400,-1.14494970
38.00592500,-1.14494660
38.00594700,-1.14494340
38.00596800,-1.14494030
38.00598900,-1.14493720
38.00601000,-1.14493400
38.00603100,-1.14493090
38.00605200,-1.14492780
38.00607300,-1.14492460
38.00609400,-1.14492150
38.00611600,-1.14491840
38.00613700,-1.14491530
38.00615800,-1.14491210
38.00617900,-1.14490900
38.00620000,-1.14490590
38.00622100,-1.14490270
37.98923300,-1.11648160
37.98924400,-1.11649280
37.98925500,-1.11650410
37.98926500,-1.11651530
37.98927600,-1.11652660
37.98928600,-1.11653780
37.98929700,-1.11654910
37.98930700,-1.11656030
37.98931800,-1.11657160
37.98932900,-1.11658280
37.98933900,-1.11659410
37.98935000,-1.11660530
37.98936000,-1.11661650
37.98937100,-1.11662780
37.98938200,-1.11663900
37.98939200,-1.11665030
37.98940300,-1.11666150
37.98941300,-1.11667280
37.98942400,-1.11668400
37.98943400,-1.11669530
37.98944500,-1.11670650
37.98945600,-1.11671780
37.98946600,-1.11672900
37.98947700,-1.11674020
37.98948700,-1.11675150
37.98949800,-1.11676270
37.98950800,-1.11677400
37.98951900,-1.11678520
37.98953000,-1.11679650
37.98954000,-1.11680770
37.98955100,-1.11681900
37.98956100,-1.11683020
37.98957200,-1.11684150
37.98958300,-1.11685270
37.98959300,-1.11686390
37.98960400,-1.11687520
37.98961400,-1.11688640
37.98962500,-1.11689770
37.98963500,-1.11690890
37.98964600,-1.11692020
37.98965700,-1.11693140
37.98864600,-1.11605750
37.98866100,-1.11606820
37.98867600,-1.11607890
37.98869000,-1.11608960
37.98870500,-1.11610030
37.98871900,-1.11611090
37.98873400,-1.11612160
37.98874900,-1.11613230
37.98876300,-1.11614300
37.98877800,-1.11615370
37.98879200,-1.11616430
37.98880700,-1.11617500
37.98882200,-1.11618570
37.98883600,-1.11619640
37.98885100,-1.11620710
37.98886500,-1.11621770
37.98888000,-1.11622840
37.98889500,-1.11623910
37.98890900,-1.11624980
37.98892400,-1.11626050
37.98893800,-1.11627120
37.98895300,-1.11628180
37.98896800,-1.11629250
37.98898200,-1.11630320
37.98899700,-1.11631390
37.98901100,-1.11632460
37.98902600,-1.11633520
37.98904100,-1.11634590
37.98905500,-1.11635660
37.98907000,-1.11636730
37.98908400,-1.11637800
37.98909900,-1.11638860
37.98911300,-1.11639930
37.98912800,-1.11641000
37.98914300,-1.11642070
37.98915700,-1.11643140
37.98917200,-1.11644200
37.98918600,-1.11645270
37.98920100,-1.11646340
37.98921600,-1.11647410
37.98923000,-1.11648480
37.98808600,-1.11578270
37.98810000,-1.11578950
37.98811400,-1.11579640
37.98812800,-1.11580330
37.98814200,-1.11581010
37.98815600,-1.11581700
37.98817000,-1.11582390
37.98818400,-1.11583070
37.98819800,-1.11583760
37.98821200,-1.11584440
37.98822600,-1.11585130
37.98824000,-1.11585820
37.98825400,-1.11586500
37.98826800,-1.11587190
37.98828200,-1.11587880
37.98829600,-1.11588560
37.98831100,-1.11589250
37.98832500,-1.11589940
37.98833900,-1.11590620
37.98835300,-1.11591310
37.98836700,-1.11592000
37.98838100,-1.11592680
37.98839500,-1.11593370
37.98840900,-1.11594050
37.98842300,-1.11594740
37.98843700,-1.11595430
37.98845100,-1.11596110
37.98846500,-1.11596800
37.98847900,-1.11597490
37.98849300,-1.11598170
37.98850700,-1.11598860
37.98852100,-1.11599550
37.98853500,-1.11600230
37.98854900,-1.11600920
37.98856300,-1.11601600
37.98857700,-1.11602290
37.98859100,-1.11602980
37.98860500,-1.11603660
37.98861900,-1.11604350
37.98863300,-1.11605040
37.98864700,-1.11605720
37.98758100,-1.11564860
37.98759400,-1.11565190
37.98760700,-1.11565520
37.98761900,-1.11565850
37.98763200,-1.11566180
37.98764500,-1.11566510
37.98765700,-1.11566840
37.98767000,-1.11567160
37.98768300,-1.11567490
37.98769600,-1.11567820
37.98770800,-1.11568150
37.98772100,-1.11568480
37.98773400,-1.11568810
37.98774600,-1.11569140
37.98775900,-1.11569470
37.98777200,-1.11569800
37.98778400,-1.11570130
37.98779700,-1.11570460
37.98781000,-1.11570790
37.98782200,-1.11571120
37.98783500,-1.11571450
37.98784800,-1.11571770
37.98786000,-1.11572100
37.98787300,-1.11572430
37.98788600,-1.11572760
37.98789800,-1.11573090
37.98791100,-1.11573420
37.98792400,-1.11573750
37.98793700,-1.11574080
37.98794900,-1.11574410
37.98796200,-1.11574740
37.98797500,-1.11575070
37.98798700,-1.11575400
37.98800000,-1.11575730
37.98801300,-1.11576060
37.98802500,-1.11576380
37.98803800,-1.11576710
37.98805100,-1.11577040
37.98806300,-1.11577370
37.98807600,-1.11577700
37.98808900,-1.11578030
37.98676600,-1.11555910
37.98678600,-1.11556130
37.98680700,-1.11556350
37.98682700,-1.11556570
37.98684800,-1.11556790
37.98686800,-1.11557010
37.98688800,-1.11557230
37.98690900,-1.11557460
37.98692900,-1.11557680
37.98695000,-1.11557900
37.98697000,-1.11558120
37.98699000,-1.11558340
37.98701100,-1.11558560
37.98703100,-1.11558780
37.98705200,-1.11559010
37.98707200,-1.11559230
37.98709300,-1.11559450
37.98711300,-1.11559670
37.98713300,-1.11559890
37.98715400,-1.11560110
37.98717400,-1.11560330
37.98719500,-1.11560560
37.98721500,-1.11560780
37.98723500,-1.11561000
37.98725600,-1.11561220
37.98727600,-1.11561440
37.98729700,-1.11561660
37.98731700,-1.11561880
37.98733700,-1.11562110
37.98735800,-1.11562330
37.98737800,-1.11562550
37.98739900,-1.11562770
37.98741900,-1.11562990
37.98743900,-1.11563210
37.98746000,-1.11563430
37.98748000,-1.11563660
37.98750100,-1.11563880
37.98752100,-1.11564100
37.98754200,-1.11564320
37.98756200,-1.11564540
37.98758200,-1.11564760
37.98549400,-1.11509730
37.98552600,-1.11510880
37.98555800,-1.11512020
37.98558900,-1.11513160
37.98562100,-1.11514310
37.98565300,-1.11515450
37.98568500,-1.11516600
37.98571700,-1.11517740
37.98574900,-1.11518890
37.98578100,-1.11520030
37.98581300,-1.11521180
37.98584500,-1.11522320
37.98587700,-1.11523460
37.98590800,-1.11524610
37.98594000,-1.11525750
37.98597200,-1.11526900
37.98600400,-1.11528040
37.98603600,-1.11529190
37.98606800,-1.11530330
37.98610000,-1.11531480
37.98613200,-1.11532620
37.98616400,-1.11533760
37.98619600,-1.11534910
37.98622800,-1.11536050
37.98625900,-1.11537200
37.98629100,-1.11538340
37.98632300,-1.11539490
37.98635500,-1.11540630
37.98638700,-1.11541780
37.98641900,-1.11542920
37.98645100,-1.11544060
37.98648300,-1.11545210
37.98651500,-1.11546350
37.98654700,-1.11547500
37.98657800,-1.11548640
37.98661000,-1.11549790
37.98664200,-1.11550930
37.98667400,-1.11552080
37.98670600,-1.11553220
37.98673800,-1.11554360
37.98677000,-1.11555510
37.98512300,-1.11500290
37.98513200,-1.11500520
37.98514200,-1.11500750
37.98515100,-1.11500990
37.98516000,-1.11501220
37.98517000,-1.11501450
37.98517900,-1.11501690
37.98518800,-1.11501920
37.98519700,-1.11502150
37.98520700,-1.11502390
37.98521600,-1.11502620
37.98522500,-1.11502850
37.98523500,-1.11503090
37.98524400,-1.11503320
37.98525300,-1.11503550
37.98526300,-1.11503790
37.98527200,-1.11504020
37.98528100,-1.11504250
37.98529000,-1.11504490
37.98530000,-1.11504720
37.98530900,-1.11504950
37.98531800,-1.11505190
37.98532800,-1.11505420
37.98533700,-1.11505650
37.98534600,-1.11505890
37.98535500,-1.11506120
37.98536500,-1.11506350
37.98537400,-1.11506590
37.98538300,-1.11506820
37.98539300,-1.11507060
37.98540200,-1.11507290
37.98541100,-1.11507520
37.98542000,-1.11507760
37.98543000,-1.11507990
37.98543900,-1.11508220
37.98544800,-1.11508460
37.98545800,-1.11508690
37.98546700,-1.11508920
37.98547600,-1.11509160
37.98548500,-1.11509390
37.98549500,-1.11509620
37.98448200,-1.11478420
37.98449800,-1.11478960
37.98451400,-1.11479510
37.98453000,-1.11480050
37.98454600,-1.11480600
37.98456200,-1.11481140
37.98457800,-1.11481690
37.98459400,-1.11482230
37.98461000,-1.11482780
37.98462600,-1.11483320
37.98464200,-1.11483860
37.98465800,-1.11484410
37.98467400,-1.11484950
37.98469100,-1.11485500
37.98470700,-1.11486040
37.98472300,-1.11486590
37.98473900,-1.11487130
37.98475500,-1.11487680
37.98477100,-1.11488220
37.98478700,-1.11488770
37.98480300,-1.11489310
37.98481900,-1.11489850
37.98483500,-1.11490400
37.98485100,-1.11490940
37.98486700,-1.11491490
37.98488300,-1.11492030
37.98489900,-1.11492580
37.98491500,-1.11493120
37.98493100,-1.11493670
37.98494700,-1.11494210
37.98496300,-1.11494750
37.98498000,-1.11495300
37.98499600,-1.11495840
37.98501200,-1.11496390
37.98502800,-1.11496930
37.98504400,-1.11497480
37.98506000,-1.11498020
37.98507600,-1.11498570
37.98509200,-1.11499110
37.98510800,-1.11499660
37.98512400,-1.11500200
37.98377700,-1.11453010
37.98379500,-1.11453640
37.98381200,-1.11454270
37.98383000,-1.11454900
37.98384800,-1.11455530
37.98386500,-1.11456160
37.98388300,-1.11456790
37.98390100,-1.11457420
37.98391800,-1.11458050
37.98393600,-1.11458680
37.98395400,-1.11459310
37.98397100,-1.11459940
37.98398900,-1.11460570
37.98400700,-1.11461200
37.98402400,-1.11461830
37.98404200,-1.11462460
37.98406000,-1.11463090
37.98407700,-1.11463720
37.98409500,-1.11464350
37.98411300,-1.11464980
37.98413000,-1.11465610
37.98414800,-1.11466240
37.98416600,-1.11466870
37.98418300,-1.11467510
37.98420100,-1.11468140
37.98421900,-1.11468770
37.98423600,-1.11469400
37.98425400,-1.11470030
37.98427200,-1.11470660
37.98428900,-1.11471290
37.98430700,-1.11471920
37.98432500,-1.11472550
37.98434200,-1.11473180
37.98436000,-1.11473810
37.98437800,-1.11474440
37.98439500,-1.11475070
37.98441300,-1.11475700
37.98443100,-1.11476330
37.98444800,-1.11476960
37.98446600,-1.11477590
37.98448400,-1.11478220
37.99640100,-1.13403210
37.99640500,-1.13400810
37.99640800,-1.13398420
37.99641200,-1.13396020
37.99641600,-1.13393630
37.99641900,-1.13391230
37.99642300,-1.13388830
37.99642700,-1.13386440
37.99643000,-1.13384040
37.99643400,-1.13381650
37.99643800,-1.13379250
37.99644100,-1.13376860
37.99644500,-1.13374460
37.99644900,-1.13372070
37.99645200,-1.13369670
37.99645600,-1.13367270
37.99646000,-1.13364880
37.99646300,-1.13362480
37.99646700,-1.13360090
37.99647100,-1.13357690
37.99647500,-1.13355300
37.99647800,-1.13352900
37.99648200,-1.13350500
37.99648600,-1.13348110
37.99648900,-1.13345710
37.99649300,-1.13343320
37.99649700,-1.13340920
37.99650000,-1.13338530
37.99650400,-1.13336130
37.99650800,-1.13333740
37.99651100,-1.13331340
37.99651500,-1.13328940
37.99651900,-1.13326550
37.99652200,-1.13324150
37.99652600,-1.13321760
37.99653000,-1.13319360
37.99653300,-1.13316970
37.99653700,-1.13314570
37.99654100,-1.13312170
37.99654400,-1.13309780
37.99654800,-1.13307380
37.99640000,-1.13403270
37.99640800,-1.13399210
37.99641500,-1.13395150
37.99642200,-1.13391090
37.99643000,-1.13387030
37.99643700,-1.13382970
37.99644400,-1.13378920
37.99645200,-1.13374860
37.99645900,-1.13370800
37.99646600,-1.13366740
