0,781.25,61,0.4218 
0,779.00,61,0.4611 
0,781.50,61,0.4323 
0,783.00,61,0.4344 
0,755.25,62,0.4017 
1,991.25,62,0.5360 
1,904.00,62,0.5055 
2,917.00,62,0.5302 
1,940.50,62,0.4845 
2,934.50,62,0.6188 
1,929.25,62,0.2237 
6,999.75,62,1.8484 
12,1319.75,62,0.3120 
8,910.50,62,0.2359 
14,1510.50,62,0.8348 
18,1016.50,62,2.8770 
24,1360.50,62,1.2238 
25,1403.75,63,0.0315 
20,1128.00,63,0.1533 
16,899.25,63,0.1115 
7,921.25,63,0.2461 
14,1555.00,63,1.6090 
21,1158.75,63,3.9847 
28,1564.00,63,0.8167 
30,1701.25,63,0.8456 
32,1116.25,64,2.3185 
35,1194.25,64,0.1228 
36,1224.50,64,0.4223 
32,1103.50,64,0.0000 
18,911.00,64,0.2559 
7,918.50,65,0.2297 
5,1296.00,65,1.5414 
18,1913.75,65,2.6516 
23,1315.75,65,0.3949 
16,906.25,65,0.2649 
3,920.50,65,0.2491 
0,915.75,65,0.5219 
5,916.50,65,0.1906 
7,1637.00,66,1.8617 
17,1663.00,66,0.2599 
27,1527.00,66,3.3820 
33,1439.25,66,1.5918 
41,1394.50,66,2.9350 
43,1457.50,66,0.3763 
43,1467.25,66,0.7098 
43,1475.25,67,0.7598 
43,1485.00,67,0.7573 
44,1511.00,67,0.9797 
44,1509.25,67,0.7002 
43,1491.00,68,0.2643 
39,1346.00,68,0.0000 
34,1185.50,68,0.0000 
16,1456.50,68,4.5976 
25,1385.25,68,2.6266 
26,1464.25,68,0.7065 
30,1696.75,68,1.7782 
32,1094.50,68,1.3099 
35,1188.25,69,2.1852 
30,1022.25,69,0.0799 
23,925.50,69,0.2315 
16,874.75,69,0.7314 
23,1301.75,69,4.6703 
34,1905.00,69,3.6460 
39,1983.00,69,0.3055 
42,1451.75,69,2.9084 
47,1598.00,70,2.3650 
49,1687.00,70,1.9697 
51,1741.50,70,1.9687 
53,1249.50,70,3.0543 
56,1317.50,71,2.9428 
57,1354.25,71,2.7565 
59,1395.25,71,2.5516 
60,1395.25,71,1.7691 
58,1368.25,72,1.3068 
56,1319.75,72,0.0000 
55,1291.75,72,1.9300 
53,1244.00,72,1.2080 
49,1160.00,73,0.0000 
42,1441.00,73,0.0000 
31,1736.50,73,0.0000 
18,918.00,73,0.2195 
8,919.50,73,0.2159 
4,1366.50,73,1.4870 
16,1767.00,73,1.8737 
18,1929.75,73,0.7240 
21,2302.50,73,5.3246 
29,1606.75,73,3.4759 
33,1812.00,73,1.8305 
36,1222.25,73,4.0229 
34,1173.50,73,1.8376 
35,1219.50,73,1.6376 
39,1335.00,73,4.6537 
46,1568.75,74,2.9492 
49,1695.75,74,2.5419 
50,1165.75,74,2.9875 
52,1224.00,74,4.6287 
54,1288.00,74,4.8576 
58,1362.25,75,4.1768 
61,1433.50,75,3.4994 
63,1482.00,76,2.6698 
63,1441.50,76,0.9555 
62,1455.25,77,1.9566 
62,1470.75,77,2.7985 
61,1447.25,77,2.7239 
62,1465.00,77,3.1056 
59,1391.25,78,0.6641 
58,1385.00,78,0.4959 
58,1372.50,78,1.3843 
59,1389.50,78,0.0000 
57,1346.00,78,0.8671 
55,1305.75,78,0.0000 
54,1284.75,78,0.2953 
58,1363.50,78,1.7035 
57,1353.75,78,2.8695 
56,1323.25,78,3.7553 
55,1292.00,78,3.9467 
52,1229.75,78,2.4929 
44,1040.75,78,0.0561 
33,1132.75,78,0.0000 
22,1228.50,78,0.0000 
27,1496.00,78,3.6511 
33,1311.25,78,0.0000 
39,1345.75,78,4.9774 
49,1694.75,78,5.9017 
57,1948.25,78,5.0239 
61,1426.25,78,5.8795 
66,1565.25,78,6.5826 
72,1694.50,78,5.4480 
76,1792.25,79,5.2796 
79,1854.00,79,4.7129 
78,1410.75,79,5.6847 
81,1465.00,79,6.1233 
84,1524.75,80,6.1871 
88,1593.25,80,5.5425 
90,1631.75,80,3.3048 
90,1619.75,80,2.5021 
91,1646.50,81,5.3077 
93,1676.50,81,3.9845 
94,1701.25,81,4.9306 
96,1728.50,81,4.7532 
97,1758.75,81,4.7991 
98,1781.00,82,4.6084 
99,1796.50,82,4.4811 
100,1805.50,82,4.5204 
100,1815.75,82,4.5975 
101,1834.00,82,4.1003 
103,1857.75,82,4.3242 
104,1886.25,82,4.3996 
105,1894.75,82,4.6389 
105,1893.25,82,5.0778 
105,1905.75,82,5.8286 
106,1920.25,82,5.9358 
107,1930.75,82,5.8985 
107,1944.50,82,6.1700 
108,1965.50,82,5.9125 
109,1970.50,82,6.1249 
109,1982.75,82,5.7531 
109,1977.75,82,5.9318 
109,1973.25,82,5.9735 
108,1962.75,82,5.8079 
108,1948.50,82,5.7845 
108,1950.50,82,6.3451 
108,1957.25,82,6.3752 
108,1958.25,82,6.2531 
108,1962.25,82,6.3501 
108,1966.25,82,6.1086 
108,1956.00,82,5.9967 
108,1962.75,82,5.3294 
109,1962.50,82,5.6782 
109,1962.25,83,5.0896 
108,1959.75,82,4.9943 
109,1969.75,83,5.1170 
109,1965.75,83,4.8827 
109,1965.50,83,3.9020 
109,1964.50,83,4.0338 
109,1967.75,83,4.2340 
109,1963.00,83,3.9759 
108,1961.25,83,4.1051 
108,1962.50,84,4.1347 
108,1963.50,84,4.0853 
109,1964.75,84,3.8310 
108,1960.50,84,4.7610 
108,1958.75,83,4.6172 
108,1960.00,83,4.9835 
108,1955.50,82,5.0777 
109,1959.00,82,5.9257 
108,1964.00,82,5.3604 
108,1964.50,81,5.9192 
109,1962.50,81,4.9938 
109,1962.25,81,4.8358 
108,1963.75,81,4.8494 
108,1962.25,81,5.1595 
108,1960.50,81,4.8780 
108,1959.25,81,5.6543 
109,1963.00,81,4.8500 
109,1968.00,81,4.2704 
109,1970.00,81,3.2771 
109,1964.75,81,3.0242 
108,1960.75,81,3.1856 
108,1958.50,81,3.1466 
108,1963.50,81,3.6075 
109,1962.50,81,3.3089 
109,1964.50,80,3.7967 
108,1964.25,80,4.4045 
108,1963.00,80,5.1939 
108,1964.25,80,5.5447 
108,1962.25,80,5.2199 
109,1967.00,80,4.3886 
109,1966.25,80,3.7142 
109,1970.25,80,3.8759 
109,1965.25,80,4.0778 
108,1965.25,80,4.2026 
108,1962.00,80,4.2340 
108,1959.75,80,4.5948 
108,1959.75,80,4.4297 
108,1964.75,80,4.5536 
108,1959.25,80,4.6189 
108,1957.00,80,5.2996 
108,1955.00,80,5.8623 
108,1958.50,80,6.9380 
108,1961.75,80,7.6604 
108,1965.25,80,6.5642 
109,1963.75,80,5.6255 
109,1966.75,80,5.2415 
109,1969.25,81,4.6013 
109,1969.75,81,3.5738 
109,1970.25,81,2.5705 
109,1970.00,81,1.8997 
109,1964.25,81,1.9673 
108,1961.25,81,2.0451 
108,1958.75,81,2.7968 
108,1958.50,81,3.1659 
108,1963.25,81,3.6095 
108,1968.00,81,3.4157 
109,1970.50,80,3.8787 
109,1965.75,80,3.7214 
108,1960.00,80,3.9093 
108,1959.75,80,4.2224 
108,1961.25,80,4.1382 
108,1959.25,80,3.4672 
108,1954.00,80,4.3464 
108,1961.75,80,4.1807 
109,1967.00,80,4.0640 
109,1964.25,80,3.8055 
109,1965.50,80,3.5858 
109,1960.25,80,3.8375 
108,1962.00,80,3.9872 
109,1964.00,80,3.8616 
109,1962.00,80,4.0378 
108,1963.75,80,4.5392 
108,1956.50,80,4.7606 
108,1951.00,80,5.8117 
108,1960.25,80,5.3484 
109,1966.50,80,4.6856 
109,1967.50,80,3.5522 
109,1965.25,80,2.8991 
109,1966.25,80,3.3534 
109,1965.75,80,3.8933 
108,1963.50,80,4.7885 
108,1961.75,80,4.2496 
108,1962.00,80,4.7167 
108,1959.25,80,4.4881 
108,1959.25,80,4.2991 
108,1960.00,80,4.9551 
108,1955.25,80,5.3127 
108,1954.00,80,5.5850 
108,1955.00,80,6.8489 
108,1962.00,80,5.7776 
108,1965.00,80,5.2053 
109,1965.50,80,4.9839 
109,1968.75,80,4.2438 
109,1966.50,81,4.1849 
109,1963.00,81,4.2899 
109,1967.75,81,4.0605 
109,1966.75,81,4.3017 
109,1962.00,81,3.8849 
108,1960.25,81,3.8995 
108,1963.50,81,3.6708 
107,1939.75,81,0.0336 
103,1871.25,81,3.2797 
104,1876.00,81,3.5185 
107,1939.25,81,7.5918 
109,1983.00,81,6.5226 
110,1996.50,81,6.1137 
111,2004.75,81,5.8650 
111,2011.25,81,5.1453 
111,2014.00,81,5.3532 
111,2018.00,81,5.6663 
111,2015.25,81,5.2432 
112,2021.00,81,5.4907 
111,2015.25,81,5.3878 
111,2014.75,81,5.7900 
111,2016.50,81,5.7961 
111,2019.75,81,4.7912 
111,2018.25,81,4.4334 
112,2020.50,81,4.7066 
111,2009.75,81,6.7951 
111,2009.00,81,11.8451 
112,2021.50,81,7.9199 
111,2020.00,81,5.7174 
112,2017.00,81,4.2077 
111,2011.25,81,6.0973 
108,1955.75,81,0.0000 
102,1853.25,81,0.0000 
96,1738.75,81,0.0000 
88,1594.00,82,0.0000 
80,1443.50,82,0.0000 
73,1327.75,82,0.0000 
69,1245.00,82,0.0000 
67,1219.75,82,1.9907 
69,1247.50,82,2.2208 
72,1304.50,82,1.8604 
76,1359.50,83,1.6738 
79,1421.50,83,0.1814 
81,1457.50,83,0.2364 
81,1466.25,83,0.5639 
79,1435.25,83,0.2273 
78,1415.25,83,1.1466 
76,1379.50,83,0.0000 
77,1384.00,82,1.5648 
80,1451.75,82,2.1071 
83,1503.50,82,1.9085 
84,1512.75,82,1.8249 
85,1529.75,81,2.4179 
86,1552.25,81,3.0890 
88,1586.00,81,3.2161 
90,1624.50,81,3.7937 
92,1671.25,81,4.2785 
95,1717.25,81,3.0793 
97,1742.25,81,3.5793 
98,1774.50,80,3.6953 
100,1801.75,80,3.5165 
101,1824.50,80,3.6978 
100,1818.00,80,0.0000 
100,1813.25,80,4.1216 
102,1838.25,80,1.3788 
101,1821.00,80,1.3563 
101,1831.00,80,4.1085 
100,1811.25,80,2.5147 
101,1839.75,80,5.6347 
104,1874.50,80,6.1946 
106,1916.25,80,6.9772 
108,1961.75,80,5.2961 
110,1988.75,80,5.6847 
111,2006.25,80,5.4090 
111,2017.00,80,5.3368 
108,1957.25,80,0.0000 
107,1938.25,80,4.6517 
107,1943.50,80,3.9387 
108,1946.75,80,4.9267 
108,1950.75,80,4.1283 
108,1949.75,80,4.2899 
108,1951.25,80,4.1093 
108,1950.75,80,4.4487 
108,1956.00,80,4.0403 
108,1958.50,80,3.8199 
108,1954.50,80,3.6084 
108,1951.75,80,3.7737 
108,1952.25,80,3.1799 
108,1954.00,80,3.9407 
108,1955.50,80,4.0026 
108,1950.50,80,4.5309 
108,1950.00,79,5.1967 
108,1950.75,79,4.9711 
108,1961.25,79,4.4032 
108,1962.75,79,3.7599 
108,1964.00,79,3.3991 
108,1959.75,79,3.8622 
